Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21640	-	1	-	1455017	1461600	71.833336	30.051937	43.849281
g21641	-	1	+	1461790	1482365	35.432465	14.823399	21.629068
g21642	-	1	-	1485768	1490221	67.183258	28.106548	41.010731
g21643	-	1	+	1498213	1500580	154.055252	64.450005	94.040070
g21644	-	1	-	1501925	1515543	39.290001	16.437223	23.983828
g21645	-	1	+	1515644	1593061	60.769302	25.423227	37.095455
g21648	-	1	-	1600981	1603957	176.805954	73.967903	107.927803
g21649	-	1	+	1604161	1611958	978.390320	409.315887	597.239624
g21650	-	1	-	1624523	1637721	124.262085	51.985844	75.853409
g21651	-	1	-	1639760	1648770	14.845631	6.210765	9.062231
g21652	-	1	+	1664341	1667185	96.798111	40.496113	59.088551
g21653	-	1	+	1671954	1700430	44.716866	18.707588	27.296553
g21654	-	1	+	1701166	1707078	0.000000	0.000000	0.000000
g21655	-	1	-	1709460	1721830	7.841252	3.280438	4.786542
g21656	-	1	+	1721906	1725879	93.171272	38.978798	56.874615
g21657	-	1	-	1726722	1735015	287.417877	120.243118	175.448746
g21658	-	1	+	1737732	1742672	411.850189	172.300171	251.406036
g21659	-	1	-	1749946	1765665	20.242033	8.468385	12.356361
g21660	-	1	+	1765998	1773941	27.561338	11.530463	16.824291
g21661	-	1	-	1775583	1779292	952.448914	398.463104	581.404175
g21662	-	1	+	1779355	1781634	774.418762	323.983063	472.729065
g21663	-	1	+	1788594	1809349	7.813165	3.268688	4.769397
g21664	-	1	+	1817015	1818862	13.055936	5.462034	7.969746
g21665	-	1	+	1821776	1822537	38.099739	15.939270	23.257256
g21666	-	1	-	1823732	1824430	53.921318	22.558329	32.915237
g21667	-	1	+	1824608	1835679	66.020020	27.619900	40.300655
adi2mcaRNA15974_R0	-	1	-	1838697	1847254	49.401131	20.667280	30.155973
g21669	-	1	+	1847388	1850319	9.292651	3.887640	5.672521
g21670	-	1	-	1851564	1852055	4.510163	1.886856	2.753143
g21671	-	1	+	1856734	1862442	2.522613	1.055351	1.539881
g21672	-	1	+	1869053	1873028	14.558201	6.090517	8.886775
g21673	-	1	-	1874738	1876989	125.338463	52.436150	76.510460
g21674	-	1	+	1877095	1882171	11.799383	4.936347	7.202707
g21675	-	1	-	1883336	1889435	52.444176	21.940357	32.013542
adi2mcaRNA15965_R0	-	1	+	1892664	1901226	21.080568	8.819191	12.868229
g21677	-	1	-	1902335	1909826	39.781929	16.643024	24.284115
adi2mcaRNA15962_R0	-	1	+	1932948	1937713	14.869883	6.220911	9.077035
g21681	-	1	-	1938653	1940964	744.610046	311.512390	454.532928
g21683	-	1	+	1953301	1968254	38.271748	16.011230	23.362255
g21684	-	1	+	1970772	1974318	4.753623	1.988709	2.901758
g21685	-	1	+	1984567	2003518	19.187120	8.027055	11.712410
g21686	-	1	+	2007243	2036975	73.592003	30.787687	44.922825
g21687	-	1	+	2041709	2042566	11.773892	4.925683	7.187147
g21688	-	1	+	2049578	2050600	0.152493	0.063796	0.093086
g21689	-	1	-	2059983	2060780	5.971178	2.498081	3.644991
g21690	-	1	+	2064873	2065865	11.413382	4.774861	6.967080
g21691	-	1	-	2071531	2083593	66.734489	27.918802	40.736790
g21692	-	1	+	2084265	2098448	32.071365	13.417261	19.577351
g21693	-	1	+	2103413	2104172	77.149422	32.275955	47.094387
adi2mcaRNA15941_R0	-	1	+	2136468	2169370	7.026467	2.939568	4.289172
g21696	-	1	-	2175815	2178349	314.639435	131.631439	192.065598
g21697	-	1	-	2183490	2184443	1.211740	0.506939	0.739683
g21698	-	1	-	2192681	2201442	38.276810	16.013350	23.365343
g21699	-	1	-	2206921	2207271	32.917377	13.771196	20.093782
g21700	-	1	-	2209757	2223543	139.273880	58.266121	85.017075
g21701	-	1	-	2230513	2232206	140.019150	58.577911	85.472008
g21702	-	1	+	2232380	2254937	38.434731	16.079416	23.461744
g21703	-	1	-	2256857	2267938	20.157631	8.433074	12.304839
g21704	-	1	+	2277230	2304315	9.952744	4.163794	6.075462
g21705	-	1	-	2311594	2345468	129.785980	54.296799	79.225365
g21706	-	1	+	2370843	2371787	38.231747	15.994497	23.337837
g21708	-	1	-	2398989	2401514	80.843140	33.821247	49.349144
g21709	-	1	+	2402222	2416695	11.106835	4.646616	6.779954
g21710	-	1	-	2423039	2426056	99.315636	41.549335	60.625324
g21711	-	1	+	2445106	2445447	1.356725	0.567595	0.828187
g21713	-	1	-	2457801	2480051	56.705570	23.723139	34.614830
g21714	-	1	+	2483360	2488971	41.836174	17.502432	25.538092
g21715	-	1	-	2492735	2501708	0.000000	0.000000	0.000000
g21716	-	1	-	2506259	2521776	90.657387	37.927101	55.340061
g21717	-	1	-	2531062	2533957	0.656849	0.274797	0.400961
g21721	-	1	+	2548946	2617412	1.957886	0.819094	1.195154
g21723	-	1	+	2619255	2625409	7.539216	3.154079	4.602170
adi2mcaRNA38266_R0	-	1	+	2645879	2655436	79.552063	33.281116	48.561031
g21726	-	1	-	2671627	2675807	0.000000	0.000000	0.000000
g21727	-	1	+	2680167	2723369	39.656532	16.590565	24.207569
g21729	-	1	+	2741282	2742325	0.113027	0.047286	0.068995
g21730	-	1	-	2748256	2760020	32.850254	13.743114	20.052807
g21731	-	1	+	2762550	2764304	0.361027	0.151038	0.220382
g21732	-	1	-	2779907	2789826	185.076324	77.427864	112.976288
g21733	-	1	+	2802080	2810921	38.151787	15.961044	23.289028
g21734	-	1	-	2817403	2818158	0.250000	0.104589	0.152608
g21735	-	1	-	2818538	2818840	0.000000	0.000000	0.000000
g21736	-	1	+	2818940	2819770	0.000000	0.000000	0.000000
g21737	-	1	-	2820556	2823439	1.383577	0.578828	0.844578
g21738	-	1	+	2842437	2846764	3.880597	1.623473	2.368836
g21739	-	1	+	2861041	2874369	4.282174	1.791475	2.613971
g21740	-	1	-	2881617	2888372	25.607176	10.712927	15.631410
adi2mcaRNA32123_R6	-	1	+	2896312	2897842	0.755029	0.315871	0.460893
g21742	-	1	-	2898393	2899355	8.072285	3.377092	4.927571
g21743	-	1	+	2902908	2918764	214.585907	89.773392	130.989853
g21744	-	1	-	2920847	2924472	9.296955	3.889441	5.675148
g21745	-	1	-	2937235	2955005	43.835896	18.339029	26.758781
g21746	-	1	+	2960805	2961755	11.358025	4.751702	6.933289
g21747	-	1	+	2961767	2979106	19.194746	8.030246	11.717065
adi2mcaRNA331_R0	-	1	-	2991798	3049901	60.061871	25.127270	36.663620
g21750	-	1	-	3062915	3067597	80.629631	33.731922	49.218811
g21751	-	1	+	3068049	3089658	31.688328	13.257015	19.343533
g21752	-	1	-	3091241	3097303	47.550400	19.893015	29.026230
g21753	-	1	+	3098199	3120601	39.673775	16.597778	24.218096
g21754	-	1	+	3125992	3152597	62.260040	26.046886	38.005447
g21755	-	1	+	3165614	3172746	12.951460	5.418326	7.905971
g21756	-	1	+	3176728	3177291	2.163121	0.904956	1.320436
g21761	-	1	+	3194175	3199090	16.222994	6.786994	9.903016
g21763	-	1	-	3217532	3220768	5.136956	2.149079	3.135756
g21767	-	2	-	6488	6931	0.882883	0.369360	0.538939
g21774	-	2	-	49282	49605	0.364198	0.152365	0.222318
g21777	-	2	+	69651	77802	0.000000	0.000000	0.000000
g21783	-	2	+	115978	123365	0.098039	0.041015	0.059846
g21795	-	2	+	174011	175376	0.838028	0.350594	0.511558
g21799	-	2	-	208892	211608	0.200952	0.084070	0.122667
adi2mcaRNA34497_R2	-	2	+	229289	241994	0.093447	0.039094	0.057043
adi2mcaRNA3946_R2	-	2	+	313884	315077	0.083752	0.035038	0.051125
adi2mcaRNA5182_R2	-	2	-	316126	317115	0.643604	0.269256	0.392876
g21824	-	2	+	328452	329399	0.070992	0.029700	0.043336
g21826	-	2	+	332212	334114	0.000000	0.000000	0.000000
g21831	-	2	-	341825	342412	0.167517	0.070082	0.102258
g21838	-	2	-	372024	376954	0.568382	0.237786	0.346958
g21840	-	2	-	380191	380571	0.167979	0.070275	0.102540
adi2mcaRNA32128_R8	-	2	+	381490	384988	0.312987	0.130940	0.191057
g21844	-	2	-	396554	397069	0.535613	0.224077	0.326955
g21856	-	2	-	443526	445142	1.480357	0.619317	0.903656
g21864	-	2	-	472376	478155	1.493169	0.624677	0.911476
g21867	-	2	+	485734	488498	0.186285	0.077934	0.113714
g21868	-	2	+	488675	489445	0.360058	0.150633	0.219791
g21878	-	2	+	553648	598651	28.431047	11.894311	17.355188
g21879	-	2	-	607474	624823	67.474884	28.228550	41.188751
g21880	-	2	+	625616	647606	12.093525	5.059404	7.382260
g21881	-	2	+	685854	686894	2.430355	1.016755	1.483564
g21883	-	2	+	707569	709703	36.159908	15.127730	22.073122
g21884	-	2	+	710149	722230	97.550201	40.810753	59.547649
g21885	-	2	+	728410	732054	303.569366	127.000198	185.308105
g21886	-	2	-	736763	739427	4.067235	1.701554	2.482766
g21887	-	2	-	744846	745238	0.000000	0.000000	0.000000
g21888	-	2	-	748514	750619	0.000000	0.000000	0.000000
g21889	-	2	+	752337	753564	0.000000	0.000000	0.000000
adi2mcaRNA37122_R4	-	2	+	764157	765308	0.347649	0.145441	0.212216
g21892	-	2	-	765502	766458	0.585943	0.245133	0.357678
g21893	-	2	+	769271	777949	5.532296	2.314472	3.377084
g21894	-	2	+	781138	820334	93.640007	39.174900	57.160748
g21898	-	2	+	884061	886955	0.258268	0.108048	0.157655
g21900	-	2	-	953681	957634	5.644679	2.361488	3.445686
g21901	-	2	-	961956	987338	45.067844	18.854422	27.510801
g21902	-	2	-	990398	1006841	1.879543	0.786319	1.147331
g21903	-	2	+	1009003	1029567	138.439987	57.917255	84.508034
g21904	-	2	-	1041522	1062656	65.161705	27.260817	39.776714
g21905	-	2	+	1067970	1068872	0.314507	0.131576	0.191985
g21906	-	2	-	1071974	1129475	62.824421	26.282999	38.349964
g21907	-	2	-	1145506	1156476	76.001358	31.795658	46.393574
g21908	-	2	+	1156860	1160519	18.510416	7.743951	11.299329
g21909	-	2	+	1177892	1219935	21.426420	8.963881	13.079348
g21910	-	2	-	1234675	1235748	101.405029	42.423447	61.900757
g21913	-	2	-	1290848	1291675	0.155797	0.065179	0.095103
g21914	-	2	-	1297861	1299294	0.689896	0.288622	0.421134
g21915	-	2	+	1299552	1300028	1.041934	0.435900	0.636029
g21916	-	2	-	1304194	1322331	0.134817	0.056402	0.082296
adi2mcaRNA30308_R0	-	2	-	1365735	1370798	0.000000	0.000000	0.000000
g21921	-	2	-	1420387	1425461	0.100128	0.041889	0.061121
g21922	-	2	-	1438738	1439664	0.407048	0.170291	0.248475
adi2mcaRNA31266_R0	-	2	+	1456498	1458105	2.033764	0.850838	1.241472
g21924	-	2	-	1460182	1463226	0.423638	0.177232	0.258602
g21926	-	2	+	1479550	1483095	0.164968	0.069015	0.100702
g21927	-	2	+	1483176	1483742	1.220462	0.510588	0.745008
g21928	-	2	-	1502173	1508710	0.000000	0.000000	0.000000
g21930	-	2	-	1511630	1512193	0.138298	0.057858	0.084421
g21940	-	2	+	1540851	1545611	0.586547	0.245386	0.358046
g21941	-	2	+	1614118	1616336	0.000000	0.000000	0.000000
g21943	-	2	-	1623373	1625206	0.000000	0.000000	0.000000
g21944	-	2	+	1641639	1642025	0.312661	0.130804	0.190858
g21945	-	2	-	1644426	1645157	0.074225	0.031053	0.045309
g21947	-	2	+	1677919	1693133	0.000000	0.000000	0.000000
g21952	-	2	+	1845692	1846126	0.719540	0.301024	0.439229
adi2mcaRNA13897_R4	-	2	-	1861863	1866688	0.137153	0.057379	0.083722
g21955	-	2	+	1866798	1867169	0.083333	0.034863	0.050869
g21973	-	2	-	1980495	1982276	0.435357	0.182134	0.265755
adi2mcaRNA19209_R1	-	2	-	2027457	2029858	0.267501	0.111911	0.163291
g21993	-	2	+	2067446	2068402	0.199582	0.083496	0.121831
g21995	-	2	+	2075072	2075854	0.314176	0.131438	0.191783
g21996	-	2	+	2075956	2080437	0.053548	0.022402	0.032687
g21999	-	2	-	2087875	2096656	0.824208	0.344813	0.503122
g22000	-	2	-	2096911	2098266	0.342882	0.143447	0.209306
g22001	-	2	-	2098835	2099662	0.007246	0.003031	0.004423
g22007	-	2	+	2128138	2128470	0.120120	0.050253	0.073325
g22014	-	2	-	2187825	2196695	0.388721	0.162624	0.237287
g22016	-	2	-	2197983	2209106	0.200747	0.083984	0.122542
g22017	-	2	+	2209786	2210778	4.257049	1.780964	2.598634
g22020	-	2	+	2245719	2252833	0.000000	0.000000	0.000000
adi2mcaRNA567_R7	-	2	-	2279918	2283439	0.000000	0.000000	0.000000
adi2mcaRNA39219_R2	-	2	+	2319828	2323168	1.617267	0.676594	0.987230
g22037	-	2	-	2329012	2331575	0.277778	0.116210	0.169564
g22038	-	2	+	2334003	2335908	0.228288	0.095506	0.139354
g22043	-	2	+	2381002	2387851	3.702109	1.548801	2.259881
g22044	-	2	-	2388599	2389980	2.645431	1.106733	1.614853
g22046	-	2	+	2401839	2402645	0.162082	0.067808	0.098940
g22049	-	2	+	2404423	2406566	0.000000	0.000000	0.000000
g22050	-	2	+	2423225	2423611	0.519380	0.217286	0.317046
g22056	-	2	-	2434014	2439746	1.051674	0.439975	0.641974
g22057	-	2	+	2439781	2442704	0.148800	0.062251	0.090832
g22066	-	2	+	2481592	2481885	1.013605	0.424048	0.618736
adi2mcaRNA28641_R5	-	2	-	2491978	2493689	0.000000	0.000000	0.000000
g22073	-	2	+	2497723	2512856	0.000000	0.000000	0.000000
g22082	-	2	-	2541862	2545966	0.000000	0.000000	0.000000
g22083	-	2	+	2546185	2547108	0.000000	0.000000	0.000000
adi2mcaRNA9235_R5	-	2	-	2550355	2552309	0.000000	0.000000	0.000000
g22086	-	2	+	2557103	2558229	0.000000	0.000000	0.000000
g22087	-	2	-	2558736	2559494	0.385787	0.161396	0.235496
adi2mcaRNA3707_R9	-	2	-	2568200	2571475	0.039467	0.016511	0.024092
g22095	-	2	-	2607821	2611811	1.286210	0.538094	0.785142
g22098	-	2	+	2643337	2645117	0.000000	0.000000	0.000000
g22099	-	2	+	2645523	2645831	0.796117	0.333061	0.485974
g22100	-	2	+	2645971	2646312	0.000000	0.000000	0.000000
g22101	-	2	+	2650533	2656346	0.000000	0.000000	0.000000
g22102	-	2	+	2656370	2660773	0.000000	0.000000	0.000000
g22105	-	2	+	2690640	2691542	0.198449	0.083022	0.121139
g22106	-	2	-	2693981	2696189	0.000000	0.000000	0.000000
g22109	-	2	-	2711063	2711428	0.579235	0.242327	0.353583
g22111	-	2	+	2714169	2721821	0.036808	0.015399	0.022469
g22115	-	2	+	2744301	2745368	0.048221	0.020174	0.029436
adi2mcaRNA13580_R0	-	2	-	2784406	2799781	83.469002	34.919792	50.952049
g22122	-	2	-	2834451	2834975	0.000000	0.000000	0.000000
g22123	-	2	+	2843719	2845957	0.326562	0.136619	0.199344
g22129	-	2	+	2867677	2878251	0.834972	0.349316	0.509693
g22134	-	2	-	2893780	2896901	0.057253	0.023952	0.034949
adi2mcaRNA10172_R9	-	2	-	2903073	2906465	0.000000	0.000000	0.000000
adi2mcaRNA13572_R6	-	2	+	2907627	2909363	0.000000	0.000000	0.000000
g22138	-	2	-	2911012	2920426	0.000000	0.000000	0.000000
g22140	-	2	+	2928969	2931902	0.672675	0.281418	0.410622
adi2mcaRNA586_R6	-	2	+	2943880	2954054	0.147738	0.061807	0.090184
g22145	-	2	+	2957956	2958492	0.474860	0.198661	0.289869
g22151	-	2	-	2969718	2972059	0.458667	0.191886	0.279984
g22154	-	2	+	2984997	2987082	0.418182	0.174949	0.255271
g22165	-	2	+	3022347	3031695	0.509508	0.213156	0.311019
g22166	-	2	-	3034455	3035221	12.208097	5.107336	7.452199
g22167	-	2	+	3035603	3035923	0.925234	0.387078	0.564791
g22168	-	2	+	3036135	3036719	1.875214	0.784508	1.144688
g22174	-	2	+	3054106	3054522	0.513189	0.214696	0.313266
g22175	-	2	+	3054938	3056937	1.362804	0.570138	0.831898
g22177	-	2	+	3059403	3065817	0.000000	0.000000	0.000000
g22179	-	2	+	3069944	3072761	0.000000	0.000000	0.000000
g22186	-	2	+	3089325	3091650	0.000000	0.000000	0.000000
g22190	-	2	-	3105095	3107212	0.522072	0.218412	0.318689
adi2mcaRNA567_R9	-	2	-	3118537	3121755	0.000000	0.000000	0.000000
g22197	-	2	+	3122679	3123422	1.617272	0.676596	0.987233
g22199	-	2	+	3143306	3150789	0.000000	0.000000	0.000000
g22200	-	2	-	3158336	3159064	0.102881	0.043041	0.062802
g22201	-	2	+	3159516	3162920	0.000000	0.000000	0.000000
g22202	-	2	-	3174707	3192267	0.179570	0.075124	0.109615
g22203	-	2	+	3192695	3195187	1.001012	0.418780	0.611049
adi2mcaRNA2830_R8	-	2	-	3238588	3238974	0.014212	0.005946	0.008675
g22211	-	2	-	3268131	3269477	0.100445	0.042022	0.061315
g22212	-	2	+	3271305	3275602	0.344050	0.143936	0.210019
g22214	-	2	+	3294635	3298608	0.171087	0.071575	0.104437
g22220	-	2	+	3314053	3314511	0.435730	0.182290	0.265983
g22222	-	2	-	3334566	3336478	0.000000	0.000000	0.000000
g22230	-	2	-	3403131	3404195	0.019014	0.007955	0.011607
g22240	-	2	+	3441532	3445804	0.623343	0.260780	0.380508
g22241	-	2	-	3447982	3448620	0.000000	0.000000	0.000000
g22244	-	3	-	21794	22282	0.159304	0.066646	0.097244
g22248	-	3	-	39993	42230	0.435522	0.182203	0.265856
g22249	-	3	+	46351	55333	0.000000	0.000000	0.000000
g22250	-	3	+	55562	57264	13.893575	5.812466	8.481067
g22252	-	3	+	72739	103818	78.103516	32.675110	47.676792
g22253	-	3	-	105498	107241	1625.079956	679.862610	991.998901
g22254	-	3	+	108354	114468	173.602493	72.627716	105.972313
g22255	-	3	+	123378	124586	2.637717	1.103506	1.610144
g22256	-	3	+	134917	136281	0.000000	0.000000	0.000000
g22257	-	3	+	140676	153160	3.265460	1.366126	1.993337
g22258	-	3	+	153185	202767	122.762802	51.358608	74.938194
g22259	-	3	-	215485	221741	15.538953	6.500821	9.485456
g22260	-	3	+	222203	225087	1822.123413	762.296997	1112.280273
adi2mcaRNA4380_R0	-	3	-	230132	254017	285.486053	119.434921	174.269485
g22264	-	3	+	273299	288416	14.543531	6.084380	8.877820
g22265	-	3	+	288805	292767	1.357076	0.567742	0.828401
g22266	-	3	-	293033	360001	31.640263	13.236907	19.314192
g22267	-	3	-	363434	374928	105.684273	44.213692	64.512939
g22268	-	3	-	390508	402136	1.480148	0.619229	0.903528
g22269	-	3	+	402702	405516	91.034271	38.084770	55.570126
g22270	-	3	-	407601	408480	250.251465	104.694305	152.761215
g22271	-	3	+	409065	421159	7.732750	3.235045	4.720309
g22272	-	3	-	423585	431119	25.715029	10.758047	15.697246
g22273	-	3	+	433538	451455	88.948601	37.212215	54.296967
g22275	-	3	+	463107	464282	83.574829	34.964069	51.016655
g22276	-	3	+	466494	485984	80.591743	33.716072	49.195686
g22277	-	3	+	488690	499775	159.290512	66.640205	97.235840
g22278	-	3	+	502726	527931	22.686537	9.491058	13.848561
g22279	-	3	-	529848	530441	0.534979	0.223812	0.326568
g22281	-	3	-	537718	538995	3709.454102	1551.873901	2264.365234
g22282	-	3	-	541328	541849	0.000000	0.000000	0.000000
g22283	-	3	-	546510	547058	0.000000	0.000000	0.000000
g22285	-	3	-	560929	561477	0.533698	0.223276	0.325786
g22287	-	3	-	623021	623569	0.717668	0.300241	0.438087
g22288	-	3	-	640493	657587	37.211945	15.567855	22.715317
g22289	-	3	-	659016	662048	91.844032	38.423542	56.064430
adi2mcaRNA4360_R0	-	3	+	662247	692572	32.449299	13.575373	19.808052
adi2mcaRNA4352_R9	-	3	-	694822	699876	9.526548	3.985493	5.815299
g22292	-	4	+	150	1549	254.399734	106.429764	155.293442
g22293	-	4	+	3966	5045	1.666327	0.697119	1.017177
g22294	-	4	-	5852	6586	0.000000	0.000000	0.000000
g22295	-	4	+	9618	19952	167.463699	70.059517	102.225006
g22296	-	4	-	24805	79004	5.769456	2.413689	3.521854
g22297	-	4	+	81907	151576	68.189682	28.527592	41.625084
g22298	-	4	-	194155	195289	13.271428	5.552187	8.101289
g22299	-	4	+	201376	202642	0.000000	0.000000	0.000000
g22300	-	4	-	202879	206375	9.997245	4.182411	6.102626
g22301	-	4	-	223874	307635	73.975937	30.948309	45.157192
g22302	-	4	+	317701	329284	20.588163	8.613191	12.567650
adi2mcaRNA33759_R0	-	4	+	337718	341309	57.642200	24.114985	35.186577
g22304	-	4	-	342447	345894	0.120538	0.050428	0.073580
g22305	-	4	-	351949	352578	0.312698	0.130819	0.190880
adi2mcaRNA23975_R0	-	4	-	355546	394427	136.255112	57.003201	83.174316
g22309	-	4	+	427595	428482	0.084459	0.035334	0.051556
g22314	-	4	+	464666	468607	0.130137	0.054444	0.079440
g22315	-	4	+	471405	519898	101.419922	42.429676	61.909847
g22316	-	4	+	526459	529793	0.000000	0.000000	0.000000
g22317	-	4	-	553046	574067	33.911041	14.186902	20.700344
g22318	-	4	+	581748	614954	33.161221	13.873209	20.242630
g22319	-	4	+	621279	625110	60.422222	25.278025	36.883587
g22320	-	4	-	626703	634084	3.063863	1.281787	1.870276
adi2mcaRNA11876_R3	-	4	+	648588	657161	2.754130	1.152208	1.681206
g22323	-	4	-	667293	669192	0.000000	0.000000	0.000000
g22324	-	4	+	681723	687038	20.511364	8.581060	12.520769
g22325	-	4	-	732096	736329	20.611408	8.622915	12.581839
g22326	-	4	+	736760	741666	13.021655	5.447693	7.948820
g22327	-	4	-	743618	759498	70.222672	29.378103	42.866085
g22329	-	4	-	778251	779183	20.079313	8.400310	12.257032
g22330	-	4	-	784630	817728	53.566208	22.409765	32.698463
g22331	-	4	+	818147	834774	11.968801	5.007225	7.306125
g22332	-	4	-	838538	841981	45.210014	18.913900	27.597588
g22333	-	4	-	853818	865690	59.880817	25.051523	36.553097
g22334	-	4	+	865818	866129	1075.028809	449.745209	656.230774
g22335	-	4	-	867417	871776	208.301453	87.144249	127.153633
g22336	-	4	+	872020	886138	130.413223	54.559208	79.608253
g22339	-	4	+	929995	943240	2.560861	1.071353	1.563228
g22340	-	4	-	947896	948732	1.075269	0.449846	0.656377
adi2mcaRNA18600_R1	-	4	+	954092	962559	0.000000	0.000000	0.000000
g22343	-	4	+	973589	984814	4120.729492	1723.933716	2515.420410
g22344	-	4	+	999156	1010127	3.914893	1.637820	2.389771
g22345	-	4	-	1012942	1024450	3.599072	1.505695	2.196985
g22346	-	4	+	1026576	1040653	8.012226	3.351966	4.890910
g22347	-	4	-	1047763	1054019	5.401665	2.259821	3.297343
g22348	-	4	-	1058877	1062379	147.355560	61.647148	89.950378
g22349	-	4	+	1065976	1067247	0.000000	0.000000	0.000000
g22350	-	4	-	1075926	1095229	137.671204	57.595631	84.038742
g22351	-	4	+	1095595	1146880	22.811583	9.543372	13.924892
g22352	-	4	+	1162870	1166128	0.092250	0.038593	0.056312
g22353	-	4	+	1187854	1193900	32.369682	13.542065	19.759451
g22354	-	4	-	1194025	1197569	0.000000	0.000000	0.000000
adi2mcaRNA18605_R0	-	4	-	1219973	1231319	0.874658	0.365919	0.533918
g22359	-	4	-	1237960	1239024	0.649765	0.271833	0.396637
g22361	-	4	+	1269848	1270849	0.425150	0.177864	0.259525
g22363	-	4	+	1298468	1299586	1.134048	0.474436	0.692258
g22364	-	4	-	1310495	1311508	9.037476	3.780886	5.516754
g22365	-	4	-	1332155	1334302	4.078432	1.706238	2.489601
g22366	-	4	+	1364911	1389158	321.721161	134.594116	196.388504
adi2mcaRNA24765_R5	-	4	+	1402630	1410166	136.379044	57.055046	83.249969
adi2mcaRNA18601_R0	-	4	+	1419415	1424473	10.937294	4.575687	6.676461
g22372	-	4	+	1442400	1443293	1.161074	0.485743	0.708755
adi2mcaRNA40047_R0	-	4	-	1447681	1460218	25.290110	10.580279	15.437862
adi2mcaRNA29437_R0	-	4	+	1466800	1496430	44.533737	18.630974	27.184765
g22377	-	4	+	1513561	1520610	31.146454	13.030318	19.012756
adi2mcaRNA29435_R0	-	4	-	1522644	1525343	0.876078	0.366513	0.534785
