Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g22347	-	4	-	1047763	1054019	9.564342	7.319105	11.075279
g22348	-	4	-	1058877	1062379	20.904444	15.997110	24.206846
g22349	-	4	+	1065976	1067247	0.000000	0.000000	0.000000
g22350	-	4	-	1075926	1095229	2.047712	1.567010	2.371202
g22351	-	4	+	1095595	1146880	1.606222	1.229160	1.859967
g22353	-	4	+	1187854	1193900	29.075933	22.250338	33.669235
g22354	-	4	-	1194025	1197569	0.000000	0.000000	0.000000
g22359	-	4	-	1237960	1239024	0.956807	0.732196	1.107960
g22360	-	4	+	1254374	1255534	0.000000	0.000000	0.000000
g22366	-	4	+	1364911	1389158	16.522917	12.644150	19.133142
g22372	-	4	+	1442400	1443293	0.000000	0.000000	0.000000
adi2mcaRNA40047_R0	-	4	-	1447681	1460218	10.677786	8.171167	12.364620
adi2mcaRNA29437_R0	-	4	+	1466800	1496430	46.771896	35.792160	54.160736
g22380	-	4	+	1548875	1552126	267.428680	204.649597	309.676025
g22381	-	4	+	1554108	1564633	6.056713	4.634895	7.013529
g22389	-	4	-	1671826	1678256	13.353414	10.218690	15.462934
g22391	-	4	-	1688435	1696501	197.976471	151.501358	229.251999
adi2mcaRNA29427_R0	-	4	-	1704859	1707158	6.077253	4.650614	7.037313
g22393	-	4	+	1708722	1725473	23.760057	18.182367	27.513578
g22394	-	4	+	1730790	1735611	1.099638	0.841497	1.273355
g22395	-	4	-	1736123	1742020	1.129207	0.864125	1.307595
g22396	-	4	-	1744830	1751346	13.158772	10.069741	15.237543
g22397	-	4	-	1780976	1787081	19.471153	14.900286	22.547131
g22398	-	4	+	1787294	1797526	2.153646	1.648076	2.493870
g22399	-	4	+	1802135	1821403	11.753598	8.994432	13.610385
g22401	-	4	-	1846639	1852836	4.780445	3.658232	5.535641
g22402	-	4	+	1854404	1890013	49.665230	38.006279	57.511147
g22408	-	4	+	1972448	1973071	0.244230	0.186897	0.282813
adi2mcaRNA29406_R0	-	4	+	1977771	2026497	0.336182	0.257263	0.389291
g22412	-	4	-	2035148	2036497	0.000000	0.000000	0.000000
adi2mcaRNA34697_R2	-	4	-	2060396	2061081	3.423963	2.620185	3.964867
g22416	-	4	+	2069113	2098687	5.230794	4.002861	6.057134
g22417	-	4	+	2106181	2134255	0.218630	0.167306	0.253168
g22423	-	4	-	2210453	2220683	62.426086	47.771519	72.287918
g22424	-	4	-	2222636	2232384	79.469566	60.814030	92.023857
g22425	-	4	-	2239498	2249778	8.757504	6.701674	10.140980
g22426	-	4	+	2253083	2254687	0.252959	0.193577	0.292920
g22427	-	4	-	2260673	2270395	2.550388	1.951683	2.953288
g22428	-	4	+	2270971	2275675	1630.025024	1247.375488	1887.530029
g22433	-	4	-	2322988	2334653	89.511063	68.498276	103.651672
g22434	-	4	-	2334733	2338427	5.818182	4.452360	6.737316
g22437	-	4	+	2389968	2395225	0.334646	0.256088	0.387512
g22440	-	4	-	2469231	2471555	0.402971	0.308373	0.466631
g22443	-	4	-	2486778	2495675	8.253968	6.316343	9.557898
g22444	-	4	+	2498727	2509025	1.976868	1.512797	2.289166
g22446	-	4	-	2527002	2528013	21.593750	16.524601	25.005045
g22447	-	4	+	2528104	2535237	2.744479	2.100211	3.178041
g22467	-	4	+	2834592	2844559	2.241015	1.714935	2.595042
g22468	-	4	-	2846299	2852039	0.447447	0.342409	0.518133
g22469	-	4	-	2853334	2866440	24.135048	18.469328	27.947807
adi2mcaRNA41381_R0	-	4	-	2538305	2581160	3854.541504	2949.685059	4463.466797
g22451	-	4	-	2592812	2594078	0.000000	0.000000	0.000000
g22452	-	4	-	2625510	2632579	1395.183472	1067.663086	1615.589111
g22454	-	4	-	2662831	2664082	1383.866455	1059.002808	1602.484253
g22455	-	4	-	2665506	2669830	319.828247	244.748352	370.353455
g22470	-	4	+	2867011	2876607	34.699909	26.554083	40.181664
g22471	-	4	+	2879517	2880323	1.047088	0.801283	1.212503
g22472	-	4	-	2885258	2889395	5.364045	4.104832	6.211436
g22473	-	4	+	2909557	2923061	4.468610	3.419601	5.174543
adi2mcaRNA3106_R0	-	5	+	26011	53961	14.412592	11.029225	16.689436
adi2mcaRNA3101_R0	-	5	+	63261	67639	0.000000	0.000000	0.000000
g22482	-	5	+	118522	134550	57.517960	44.015579	66.604424
g22483	-	5	-	140128	146093	57.675213	44.135918	66.786514
g22484	-	5	+	146222	151203	131.435104	100.580620	152.198700
g22486	-	5	+	164292	173314	0.000000	0.000000	0.000000
g22487	-	5	+	176681	195812	253.950165	194.335175	294.068207
g22488	-	5	+	199636	200691	19.630682	15.022366	22.731859
g22490	-	5	+	219450	221486	24.603830	18.828064	28.490646
adi2mcaRNA3062_R0	-	5	+	223509	260634	33.908848	25.948723	39.265633
g22493	-	5	-	262405	285150	129.450699	99.062050	149.900803
g22494	-	5	+	285618	290677	3.073989	2.352368	3.559606
g22495	-	5	-	294961	300624	187.337860	143.360168	216.932755
adi2mcaRNA3051_R0	-	5	-	311788	317788	5.678189	4.345230	6.575207
g22498	-	5	+	323384	334750	134.728333	103.100761	156.012192
adi2mcaRNA3045_R0	-	5	-	335166	336172	0.000000	0.000000	0.000000
g22500	-	5	+	337099	361702	28.249870	21.618193	32.712673
g22501	-	5	-	362885	380052	717.978394	549.432434	831.401733
adi2mcaRNA30403_R0	-	5	-	395986	403702	8.315686	6.363573	9.629365
g22504	-	5	-	415197	447598	16.922777	12.950143	19.596172
adi2mcaRNA30850_R0	-	5	+	454067	471423	8.025652	6.141624	9.293513
g22507	-	5	+	473336	477823	48.666668	37.242134	56.354836
g22508	-	5	+	479044	496694	3.634737	2.781480	4.208939
g22509	-	5	-	497123	505338	2.129330	1.629468	2.465713
adi2mcaRNA25353_R0	-	5	-	507554	530121	6.499448	4.973698	7.526205
g22513	-	5	-	536239	537627	0.665227	0.509064	0.770317
adi2mcaRNA25351_R0	-	5	-	541584	573785	2.265450	1.733634	2.623337
g22518	-	5	+	605186	641127	0.677449	0.518417	0.784470
g22524	-	5	-	712236	724927	2.070061	1.584113	2.397081
g22525	-	5	+	725161	726559	0.000000	0.000000	0.000000
g22526	-	5	-	727609	738783	8.307017	6.356939	9.619328
g22527	-	5	-	740712	752932	2.590327	1.982246	2.999537
g22528	-	5	-	755834	762215	0.000000	0.000000	0.000000
g22529	-	5	+	787181	793678	257.380096	196.959930	298.039978
g22530	-	5	+	795295	822247	82.802261	63.364372	95.883041
g22531	-	5	-	829228	831511	30.315193	23.198679	35.104267
g22532	-	5	-	834561	834953	0.473282	0.362179	0.548049
g22533	-	5	+	842295	858915	0.299265	0.229012	0.346542
g22534	-	5	-	862425	865073	0.000000	0.000000	0.000000
g22535	-	5	+	865508	872624	11.894238	9.102057	13.773243
g22538	-	5	-	888920	893796	0.473310	0.362200	0.548082
g22540	-	5	+	908790	910271	0.000000	0.000000	0.000000
g22541	-	5	+	911554	924321	291.874390	223.356659	337.983551
g22543	-	5	+	937398	943471	86.885132	66.488785	100.610901
g22544	-	5	+	944549	945739	83.339211	63.775269	96.504807
g22545	-	5	+	946782	961867	0.000000	0.000000	0.000000
g22550	-	5	-	1000752	1002002	4.076739	3.119721	4.720766
g22551	-	5	-	1005819	1008977	6.580564	5.035772	7.620135
g22553	-	5	+	1013894	1032396	14.981540	11.464613	17.348265
g22554	-	5	-	1033096	1038341	0.000000	0.000000	0.000000
g22560	-	5	-	1060973	1070464	1.376858	1.053640	1.594369
g22561	-	5	-	1071083	1072352	9.026741	6.907707	10.452750
g22562	-	5	+	1072892	1073263	4.911290	3.758361	5.687156
g22566	-	5	-	1123252	1128529	1.204910	0.922057	1.395257
g22567	-	5	-	1141155	1153042	21.571371	16.507477	24.979132
g22568	-	5	+	1153105	1154021	277.965912	212.713196	321.877869
g22569	-	5	-	1155509	1156687	143.610687	109.897980	166.297745
g22570	-	5	-	1156726	1162597	18.284468	13.992176	21.172976
g22571	-	5	+	1163184	1176230	26.245096	20.084040	30.391193
g22572	-	5	-	1176717	1198556	0.431843	0.330468	0.500064
g22573	-	5	-	1207099	1232846	0.000000	0.000000	0.000000
g22576	-	5	-	1265877	1269916	0.000000	0.000000	0.000000
g22577	-	5	+	1275116	1283027	0.000000	0.000000	0.000000
g22581	-	5	-	1320795	1325935	0.528536	0.404462	0.612032
adi2mcaRNA4781_R0	-	5	-	1338065	1348759	16.447962	12.586791	19.046347
g22584	-	5	-	1352306	1364319	21.514690	16.464102	24.913496
g22585	-	5	+	1364727	1370312	3.045412	2.330499	3.526514
g22586	-	5	-	1373287	1377074	118.802353	90.913414	137.570282
g22587	-	5	+	1386527	1400996	0.000000	0.000000	0.000000
g22588	-	5	+	1401734	1448798	7.947327	6.081686	9.202814
g22589	-	5	+	1452846	1464026	0.000000	0.000000	0.000000
g22594	-	5	+	1532350	1543651	0.000000	0.000000	0.000000
g22596	-	5	-	1560096	1562701	0.297329	0.227531	0.344300
adi2mcaRNA35816_R0	-	5	+	1603965	1639593	0.204898	0.156798	0.237267
g22603	-	5	-	1675474	1740514	4.555990	3.486468	5.275727
g22604	-	5	+	1740885	1745011	32.298027	24.716042	37.400345
adi2mcaRNA34027_R2	-	5	-	1748038	1769163	0.000000	0.000000	0.000000
g22608	-	5	-	1776520	1783091	0.000000	0.000000	0.000000
g22610	-	5	-	1800356	1811293	201.725250	154.370102	233.593002
g22611	-	5	+	1811488	1813935	3.548023	2.715122	4.108526
adi2mcaRNA544_R0	-	5	-	1824658	1826116	11.141109	8.525726	12.901137
g22616	-	5	-	1847497	1851385	431.087799	329.889648	499.189362
g22617	-	5	+	1851630	1854430	16.685184	12.768325	19.321043
g22618	-	5	+	1855305	1861115	9.601653	7.347658	11.118484
g22619	-	5	-	1871801	1872703	0.922481	0.705928	1.068211
g22620	-	5	+	1874919	1875602	0.877193	0.671271	1.015769
g22622	-	5	+	1879134	1891016	64.808083	49.594337	75.046211
g22623	-	5	+	1898826	1899677	14.448357	11.056594	16.730852
g22625	-	5	+	1942072	1960105	130.722244	100.035103	151.373230
g22626	-	5	+	1966884	1974084	3.000362	2.296025	3.474347
g22627	-	5	-	1983878	1995166	16.664383	12.752407	19.296957
g22628	-	5	+	1995466	2008642	68.366226	52.317204	79.166451
g22630	-	5	-	2012937	2014115	0.000000	0.000000	0.000000
g22631	-	5	+	2031162	2035549	0.000000	0.000000	0.000000
g22634	-	5	-	2051371	2052180	0.308642	0.236188	0.357400
g22645	-	5	+	2150647	2156818	5.048641	3.863469	5.846205
g22647	-	5	-	2167464	2168606	4.258260	3.258630	4.930963
g22655	-	5	-	2225450	2235314	1.344794	1.029103	1.557239
adi2mcaRNA22159_R0	-	5	-	2275078	2275619	0.000000	0.000000	0.000000
adi2mcaRNA22160_R0	-	5	-	2275675	2276352	2.764012	2.115158	3.200660
g22662	-	5	+	2370023	2388650	9.156531	7.007029	10.603044
g22663	-	5	+	2395381	2398532	7.307086	5.591742	8.461431
adi2mcaRNA12045_R0	-	6	-	53939	112690	4.620482	3.535820	5.350408
g22674	-	6	+	122868	141921	28.011663	21.435905	32.436836
g22675	-	6	-	148916	156334	24.256529	18.562290	28.088478
g22676	-	6	+	158054	183974	33.016788	25.266073	38.232651
g22680	-	6	-	241614	243743	6.213793	4.755100	7.195424
g22681	-	6	-	256566	261568	20.126001	15.401408	23.305428
adi2mcaRNA12031_R0	-	6	-	299524	338842	0.000000	0.000000	0.000000
g22734	-	6	-	856914	926825	0.228420	0.174798	0.264505
g22735	-	6	-	936740	949341	7.824434	5.987642	9.060507
g22736	-	6	-	956638	957066	0.000000	0.000000	0.000000
g22737	-	6	-	957270	957779	0.000000	0.000000	0.000000
g22738	-	6	-	962033	972899	16.896955	12.930383	19.566271
g22740	-	6	-	1005562	1014516	0.153132	0.117184	0.177323
g22741	-	6	-	1019227	1028523	0.000000	0.000000	0.000000
g22746	-	6	-	1107285	1114242	7.322887	5.603834	8.479728
g22747	-	6	-	1123389	1124876	14.817877	11.339370	17.158747
g22749	-	6	+	1154160	1164122	0.000000	0.000000	0.000000
g22750	-	6	-	1174039	1202034	17.707438	13.550604	20.504789
g22751	-	6	-	1202432	1206316	2.609453	1.996882	3.021684
g22752	-	6	+	1207609	1210953	0.038714	0.029626	0.044830
g22754	-	6	-	1233150	1250247	3.837486	2.936633	4.443717
g22755	-	6	-	1255816	1334093	22.834881	17.474377	26.442244
g22757	-	6	-	1349783	1358285	40.608906	31.075937	47.024139
adi2mcaRNA37623_R0	-	6	-	1406432	1411462	13.682026	10.470160	15.843458
g22763	-	6	+	1426872	1429006	0.000000	0.000000	0.000000
g22764	-	6	+	1430461	1430997	0.000000	0.000000	0.000000
g22765	-	6	+	1431183	1432451	0.000000	0.000000	0.000000
g22766	-	6	+	1445135	1446965	0.000000	0.000000	0.000000
g22767	-	6	-	1458232	1458675	0.000000	0.000000	0.000000
g22768	-	6	-	1470618	1472448	0.000000	0.000000	0.000000
g22769	-	6	+	1483987	1484436	0.000000	0.000000	0.000000
g22770	-	6	+	1485802	1486820	0.000000	0.000000	0.000000
g22771	-	6	+	1506279	1508800	0.000000	0.000000	0.000000
g22772	-	6	-	1512697	1549218	0.000000	0.000000	0.000000
g22777	-	6	-	1587204	1597331	0.000000	0.000000	0.000000
g22792	-	6	-	1740501	1747613	0.296899	0.227202	0.343802
g22799	-	6	-	1931531	1939469	0.000000	0.000000	0.000000
g22800	-	6	+	1963515	1975918	4.246863	3.249909	4.917766
g22802	-	6	-	1980239	1984101	25.995371	19.892939	30.102016
g22803	-	6	+	1984212	2000917	7.397364	5.660828	8.565970
g22804	-	6	+	2008684	2039356	4.715278	3.608363	5.460179
g22805	-	6	+	2043867	2050951	76.755974	58.737453	88.881584
g22806	-	6	+	2051092	2060818	180.859100	138.402283	209.430511
g22807	-	6	-	2066628	2081757	218.420181	167.145889	252.925339
g22808	-	6	+	2082197	2114799	722.417908	552.829773	836.542664
g22815	-	6	+	2176262	2195481	7.006402	5.361644	8.113246
g22818	-	6	-	2218714	2235489	2.448602	1.873791	2.835423
g22819	-	6	+	2268267	2277535	11.054238	8.459249	12.800543
g22829	-	6	+	2373754	2376339	3.018948	2.310248	3.495869
g22830	-	6	+	2380702	2398929	10.244117	7.839303	11.862442
g22831	-	6	+	2399017	2415513	19.407869	14.851858	22.473848
g22833	-	6	-	2430520	2451622	2.451998	1.876390	2.839355
g22834	-	6	+	2451742	2463600	79.677361	60.973042	92.264473
g22835	-	6	+	2477852	2504765	21.138306	16.176073	24.477652
g22836	-	6	+	2533008	2539997	0.000000	0.000000	0.000000
g22837	-	6	-	2548765	2567129	6.214526	4.755661	7.196272
adi2mcaRNA6487_R1	-	6	+	2567454	2585925	181.756348	139.088913	210.469498
g22839	-	6	-	2586937	2590834	36.933964	28.263689	42.768646
g22840	-	6	-	2597542	2603730	0.000000	0.000000	0.000000
g22841	-	6	+	2604547	2616122	7.886740	6.035322	9.132656
g22842	-	6	+	2622373	2635562	18.536625	14.185138	21.464966
g22843	-	6	-	2641499	2643565	0.000000	0.000000	0.000000
g22844	-	6	+	2646349	2658677	3.427293	2.622734	3.968723
g22845	-	6	+	2659732	2660733	0.000000	0.000000	0.000000
g22846	-	6	+	2665897	2666277	0.000000	0.000000	0.000000
adi2mcaRNA6492_R0	-	6	-	2672555	2697059	9.194875	7.036371	10.647445
g22862	-	7	-	75050	76336	0.926006	0.708625	1.072293
g22955	-	7	+	660833	673366	0.000000	0.000000	0.000000
g22956	-	7	+	680995	698193	0.829736	0.634955	0.960814
g22958	-	7	-	712848	754848	1.461339	1.118289	1.692196
g22959	-	7	+	763954	780540	1.863459	1.426011	2.157841
