Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21740	-	1	-	2881617	2888372	14.308310	10.044831	14.346710
adi2mcaRNA32123_R6	-	1	+	2896312	2897842	0.584770	0.410525	0.586339
g21742	-	1	-	2898393	2899355	0.705091	0.494993	0.706983
g21743	-	1	+	2902908	2918764	368.467957	258.674744	369.456848
g21744	-	1	-	2920847	2924472	5.252704	3.687544	5.266801
g21745	-	1	-	2937235	2955005	16.338461	11.470054	16.382309
g21746	-	1	+	2960805	2961755	36.024693	25.290335	36.121372
g21747	-	1	+	2961767	2979106	51.291668	36.008175	51.429321
adi2mcaRNA331_R0	-	1	-	2991798	3049901	44.641365	31.339479	44.761169
g21750	-	1	-	3062915	3067597	51.837742	36.391537	51.976860
g21751	-	1	+	3068049	3089658	33.156471	23.276764	33.245457
g21752	-	1	-	3091241	3097303	18.010611	12.643949	18.058947
g21753	-	1	+	3098199	3120601	30.403294	21.343956	30.484890
g21754	-	1	+	3125992	3152597	25.779604	18.097998	25.848791
g21755	-	1	+	3165614	3172746	4.191886	2.942820	4.203136
g21756	-	1	+	3176728	3177291	8.909575	6.254769	8.933486
g21761	-	1	+	3194175	3199090	17.191023	12.068576	17.237158
g21762	-	1	+	3202783	3208946	42.087502	29.546597	42.200455
g21763	-	1	-	3217532	3220768	3.762949	2.641695	3.773048
g21777	-	2	+	69651	77802	0.000000	0.000000	0.000000
g21799	-	2	-	208892	211608	0.548477	0.385046	0.549949
g21814	-	2	-	296608	297435	0.328502	0.230618	0.329384
adi2mcaRNA3946_R2	-	2	+	313884	315077	1.795858	1.260742	1.800678
adi2mcaRNA5182_R2	-	2	-	316126	317115	0.258586	0.181535	0.259280
g21838	-	2	-	372024	376954	0.136621	0.095912	0.136988
adi2mcaRNA32128_R8	-	2	+	381490	384988	1.382931	0.970856	1.386642
g21842	-	2	-	388933	389558	0.000000	0.000000	0.000000
g21856	-	2	-	443526	445142	0.767857	0.539057	0.769918
g21863	-	2	+	471170	471460	0.000000	0.000000	0.000000
g21864	-	2	-	472376	478155	1.446721	1.015638	1.450604
g21867	-	2	+	485734	488498	0.105704	0.074207	0.105988
g21868	-	2	+	488675	489445	0.116731	0.081948	0.117044
adi2mcaRNA26527_R5	-	2	+	500287	503943	0.000000	0.000000	0.000000
g21873	-	2	+	512744	513142	0.000000	0.000000	0.000000
g21874	-	2	+	517191	517613	0.000000	0.000000	0.000000
g21875	-	2	+	519146	520009	0.000000	0.000000	0.000000
g21878	-	2	+	553648	598651	30.650118	21.517235	30.732376
g21879	-	2	-	607474	624823	24.104610	16.922106	24.169302
g21880	-	2	+	625616	647606	16.180655	11.359269	16.224081
g21881	-	2	+	685854	686894	11.813641	8.293504	11.845346
g21886	-	2	-	736763	739427	2.071858	1.454502	2.077418
g21892	-	2	-	765502	766458	0.031348	0.022007	0.031432
g21893	-	2	+	769271	777949	0.000000	0.000000	0.000000
g21894	-	2	+	781138	820334	67.768761	47.575554	67.950638
g21898	-	2	+	884061	886955	0.267820	0.188017	0.268539
g21900	-	2	-	953681	957634	26.450308	18.568851	26.521294
g21901	-	2	-	961956	987338	42.760632	30.019150	42.875393
g21902	-	2	-	990398	1006841	3.237798	2.273024	3.246487
g21903	-	2	+	1009003	1029567	58.150719	40.823421	58.306782
g21904	-	2	-	1041522	1062656	43.032623	30.210098	43.148113
g21905	-	2	+	1067970	1068872	0.458472	0.321860	0.459702
g21906	-	2	-	1071974	1129475	28.089603	19.719683	28.164989
g21907	-	2	-	1145506	1156476	19.285908	13.539243	19.337667
g21908	-	2	+	1156860	1160519	11.440972	8.031880	11.471677
g21909	-	2	+	1177892	1219935	21.221382	14.898000	21.278336
g21910	-	2	-	1234675	1235748	80.800743	56.724365	81.017593
g21911	-	2	-	1246929	1247648	0.109306	0.076736	0.109599
g21913	-	2	-	1290848	1291675	0.648551	0.455301	0.650292
g21914	-	2	-	1297861	1299294	0.500696	0.351503	0.502040
g21915	-	2	+	1299552	1300028	0.578192	0.405907	0.579744
g21916	-	2	-	1304194	1322331	0.000000	0.000000	0.000000
adi2mcaRNA30308_R0	-	2	-	1365735	1370798	0.463309	0.325256	0.464552
g21921	-	2	-	1420387	1425461	0.624230	0.438227	0.625905
g21922	-	2	-	1438738	1439664	0.119957	0.084213	0.120279
adi2mcaRNA31266_R0	-	2	+	1456498	1458105	6.304957	4.426255	6.321878
g21924	-	2	-	1460182	1463226	1.657658	1.163722	1.662107
g21926	-	2	+	1479550	1483095	0.448203	0.314651	0.449406
g21927	-	2	+	1483176	1483742	1.425317	1.000612	1.429142
g21940	-	2	+	1540851	1545611	0.767110	0.538533	0.769169
g21947	-	2	+	1677919	1693133	0.000000	0.000000	0.000000
g21952	-	2	+	1845692	1846126	0.485057	0.340523	0.486359
g21964	-	2	-	1903222	1904659	0.000000	0.000000	0.000000
g21973	-	2	-	1980495	1982276	0.016835	0.011819	0.016880
adi2mcaRNA8211_R1	-	2	-	1986379	2025301	0.000000	0.000000	0.000000
adi2mcaRNA19209_R1	-	2	-	2027457	2029858	1.111405	0.780237	1.114388
g21986	-	2	-	2030622	2031114	0.000000	0.000000	0.000000
g21990	-	2	-	2049697	2050260	0.053192	0.037342	0.053335
g21999	-	2	-	2087875	2096656	0.561210	0.393985	0.562716
g22000	-	2	-	2096911	2098266	0.105454	0.074032	0.105737
g22007	-	2	+	2128138	2128470	0.207207	0.145465	0.207763
g22010	-	2	-	2168246	2169545	0.000000	0.000000	0.000000
g22016	-	2	-	2197983	2209106	0.000000	0.000000	0.000000
g22017	-	2	+	2209786	2210778	0.313796	0.220294	0.314638
g22018	-	2	-	2230900	2231553	0.114679	0.080508	0.114987
g22020	-	2	+	2245719	2252833	0.065548	0.046017	0.065724
g22025	-	2	+	2277610	2278026	0.335731	0.235693	0.336632
g22031	-	2	-	2308487	2308855	0.066125	0.046422	0.066302
adi2mcaRNA39219_R2	-	2	+	2319828	2323168	1.282796	0.900558	1.286239
g22043	-	2	+	2381002	2387851	2.833433	1.989149	2.841037
g22044	-	2	-	2388599	2389980	3.033711	2.129749	3.041853
g22046	-	2	+	2401839	2402645	0.185874	0.130489	0.186373
g22049	-	2	+	2404423	2406566	0.035149	0.024676	0.035243
g22052	-	2	-	2426401	2430271	2.818182	1.978442	2.825745
g22055	-	2	-	2433275	2433961	0.413392	0.290213	0.414501
g22056	-	2	-	2434014	2439746	0.000000	0.000000	0.000000
g22064	-	2	+	2470019	2470483	0.298925	0.209854	0.299727
adi2mcaRNA3707_R2	-	2	+	2522420	2524977	0.000000	0.000000	0.000000
adi2mcaRNA3707_R9	-	2	-	2568200	2571475	0.000000	0.000000	0.000000
g22095	-	2	-	2607821	2611811	0.272950	0.191618	0.273683
g22109	-	2	-	2711063	2711428	0.445355	0.312652	0.446550
g22111	-	2	+	2714169	2721821	0.017668	0.012403	0.017715
adi2mcaRNA24860_R7	-	2	-	2722926	2724510	0.000000	0.000000	0.000000
g22115	-	2	+	2744301	2745368	0.064139	0.045027	0.064311
adi2mcaRNA13580_R0	-	2	-	2784406	2799781	51.906506	36.439812	52.045811
g22122	-	2	-	2834451	2834975	0.000000	0.000000	0.000000
g22123	-	2	+	2843719	2845957	0.951042	0.667658	0.953594
g22129	-	2	+	2867677	2878251	0.000000	0.000000	0.000000
g22134	-	2	-	2893780	2896901	0.136382	0.095744	0.136748
adi2mcaRNA10172_R9	-	2	-	2903073	2906465	0.000000	0.000000	0.000000
adi2mcaRNA13572_R6	-	2	+	2907627	2909363	0.000000	0.000000	0.000000
g22141	-	2	-	2933863	2934306	0.317568	0.222942	0.318420
g22145	-	2	+	2957956	2958492	0.055866	0.039219	0.056016
g22163	-	2	+	3019202	3019828	0.000000	0.000000	0.000000
adi2mcaRNA17245_R4	-	2	+	3019907	3020991	0.000000	0.000000	0.000000
g22165	-	2	+	3022347	3031695	0.000000	0.000000	0.000000
g22166	-	2	-	3034455	3035221	1.384181	0.971734	1.387896
g22167	-	2	+	3035603	3035923	0.454829	0.319303	0.456050
g22168	-	2	+	3036135	3036719	0.309402	0.217209	0.310232
g22175	-	2	+	3054938	3056937	0.000000	0.000000	0.000000
g22182	-	2	+	3079248	3080163	0.142667	0.100156	0.143050
g22190	-	2	-	3105095	3107212	0.014164	0.009944	0.014202
g22197	-	2	+	3122679	3123422	0.073253	0.051426	0.073450
g22198	-	2	+	3139995	3142606	0.000000	0.000000	0.000000
g22199	-	2	+	3143306	3150789	0.032595	0.022883	0.032682
g22200	-	2	-	3158336	3159064	0.548697	0.385201	0.550170
g22202	-	2	-	3174707	3192267	0.000000	0.000000	0.000000
g22203	-	2	+	3192695	3195187	0.183384	0.128741	0.183876
g22212	-	2	+	3271305	3275602	0.102516	0.071969	0.102791
g22214	-	2	+	3294635	3298608	0.674987	0.473860	0.676799
g22216	-	2	+	3299799	3300494	0.298851	0.209802	0.299653
g22221	-	2	-	3325764	3328173	0.000000	0.000000	0.000000
g22223	-	2	+	3340291	3343569	1.485775	1.043055	1.489762
g22231	-	2	-	3407460	3409363	0.000000	0.000000	0.000000
g22232	-	2	-	3409667	3410323	0.000000	0.000000	0.000000
g22244	-	3	-	21794	22282	0.471165	0.330771	0.472429
g22248	-	3	-	39993	42230	0.395265	0.277487	0.396326
g22249	-	3	+	46351	55333	15.075308	10.583284	15.115767
g22250	-	3	+	55562	57264	7.368529	5.172912	7.388304
g22252	-	3	+	72739	103818	25.954926	18.221079	26.024584
g22253	-	3	-	105498	107241	127.717346	89.661125	128.060104
g22254	-	3	+	108354	114468	62.655739	43.986069	62.823895
g22255	-	3	+	123378	124586	0.963606	0.676478	0.966192
g22256	-	3	+	134917	136281	1.792135	1.258129	1.796945
g22257	-	3	+	140676	153160	1.518100	1.065748	1.522174
g22258	-	3	+	153185	202767	36.289928	25.476540	36.387321
g22259	-	3	-	215485	221741	22.655172	15.904561	22.715973
g22260	-	3	+	222203	225087	601.046509	421.951355	602.659607
adi2mcaRNA4380_R0	-	3	-	230132	254017	79.217331	55.612766	79.429932
g22264	-	3	+	273299	288416	16.837669	11.820512	16.882858
g22265	-	3	+	288805	292767	1.324916	0.930128	1.328472
g22266	-	3	-	293033	360001	14.949177	10.494738	14.989297
g22267	-	3	-	363434	374928	22.355581	15.694239	22.415579
g22268	-	3	-	390508	402136	16.560480	11.625917	16.604925
g22269	-	3	+	402702	405516	50.710281	35.600029	50.846375
g22270	-	3	-	407601	408480	133.963348	94.045998	134.322876
g22271	-	3	+	409065	421159	4.785876	3.359818	4.798720
g22272	-	3	-	423585	431119	17.657825	12.396284	17.705215
g22273	-	3	+	433538	451455	26.302576	18.465139	26.373165
g22275	-	3	+	463107	464282	27.984694	19.646032	28.059799
g22276	-	3	+	466494	485984	35.519814	24.935894	35.615139
g22277	-	3	+	488690	499775	64.004257	44.932766	64.176025
g22278	-	3	+	502726	527931	12.345502	8.666885	12.378634
g22279	-	3	-	529848	530441	0.000000	0.000000	0.000000
g22280	-	3	-	531618	532199	0.513746	0.360664	0.515125
g22281	-	3	-	537718	538995	1101.930908	773.586121	1104.888184
g22282	-	3	-	541328	541849	130.841003	91.854019	131.192154
g22283	-	3	-	546510	547058	122.702187	86.140343	123.031487
g22285	-	3	-	560929	561477	126.476318	88.789894	126.815750
g22287	-	3	-	623021	623569	0.160291	0.112529	0.160721
g22288	-	3	-	640493	657587	69.468590	48.768879	69.655029
g22289	-	3	-	659016	662048	66.788994	46.887730	66.968239
adi2mcaRNA4360_R0	-	3	+	662247	692572	27.976389	19.640202	28.051470
adi2mcaRNA4352_R9	-	3	-	694822	699876	12.075958	8.477658	12.108367
g22292	-	4	+	150	1549	75.130554	52.743736	75.332184
g22293	-	4	+	3966	5045	0.034722	0.024376	0.034815
g22294	-	4	-	5852	6586	0.227724	0.159869	0.228335
g22295	-	4	+	9618	19952	33.313881	23.387270	33.403286
g22296	-	4	-	24805	79004	31.025974	21.781097	31.109240
g22297	-	4	+	81907	151576	17.278820	12.130212	17.325191
g22298	-	4	-	194155	195289	12.514286	8.785377	12.547872
g22299	-	4	+	201376	202642	0.000000	0.000000	0.000000
g22300	-	4	-	202879	206375	7.650138	5.370610	7.670669
g22301	-	4	-	223874	307635	37.262375	26.159222	37.362381
g22302	-	4	+	317701	329284	55.500702	38.963036	55.649651
adi2mcaRNA33759_R0	-	4	+	337718	341309	46.832047	32.877399	46.957733
g22304	-	4	-	342447	345894	1.840519	1.292095	1.845459
g22305	-	4	-	351949	352578	4.073016	2.859370	4.083947
adi2mcaRNA23975_R0	-	4	-	355546	394427	38.411171	26.965708	38.514259
g22307	-	4	+	402886	416463	0.102881	0.072225	0.103157
g22308	-	4	+	425831	426808	0.844325	0.592740	0.846591
g22309	-	4	+	427595	428482	1.117109	0.784242	1.120107
g22310	-	4	-	437225	437842	0.000000	0.000000	0.000000
g22311	-	4	+	439860	443024	3.921643	2.753102	3.932168
g22314	-	4	+	464666	468607	1.085236	0.761866	1.088148
g22315	-	4	+	471405	519898	15.927239	11.181365	15.969984
g22316	-	4	+	526459	529793	2.283582	1.603138	2.289711
g22317	-	4	-	553046	574067	20.777506	14.586387	20.833267
g22318	-	4	+	581748	614954	39.409557	27.666605	39.515324
g22319	-	4	+	621279	625110	13.835556	9.712945	13.872687
g22320	-	4	-	626703	634084	0.313084	0.219794	0.313924
adi2mcaRNA11876_R3	-	4	+	648588	657161	37.154278	26.083336	37.253990
g22323	-	4	-	667293	669192	0.000000	0.000000	0.000000
g22324	-	4	+	681723	687038	12.920455	9.070518	12.955131
g22325	-	4	-	732096	736329	7.238859	5.081881	7.258286
g22326	-	4	+	736760	741666	10.591647	7.435630	10.620072
g22327	-	4	-	743618	759498	21.657221	15.203971	21.715343
g22329	-	4	-	778251	779183	25.102892	17.622927	25.170261
g22330	-	4	-	784630	817728	24.139156	16.946358	24.203939
g22331	-	4	+	818147	834774	44.867077	31.497934	44.987488
g22332	-	4	-	838538	841981	0.000000	0.000000	0.000000
g22333	-	4	-	853818	865690	14.081672	9.885725	14.119464
g22334	-	4	+	865818	866129	207.996811	146.019547	208.555038
g22335	-	4	-	867417	871776	48.037682	33.723789	48.166603
g22336	-	4	+	872020	886138	6.253431	4.390082	6.270214
g22337	-	4	+	900901	902022	0.344029	0.241518	0.344952
g22339	-	4	+	929995	943240	5.189138	3.642919	5.203064
g22340	-	4	-	947896	948732	5.109916	3.587303	5.123630
adi2mcaRNA18600_R1	-	4	+	954092	962559	1.202532	0.844211	1.205759
g22343	-	4	+	973589	984814	2729.512939	1916.193970	2736.838379
g22344	-	4	+	999156	1010127	5.560284	3.903474	5.575206
g22345	-	4	-	1012942	1024450	51.028164	35.823189	51.165112
g22346	-	4	+	1026576	1040653	30.884214	21.681578	30.967100
g22347	-	4	-	1047763	1054019	55.516823	38.974354	55.665817
g22348	-	4	-	1058877	1062379	121.128891	85.035851	121.453972
g22350	-	4	-	1075926	1095229	81.932228	57.518703	82.152122
g22351	-	4	+	1095595	1146880	17.730577	12.447359	17.778162
g22352	-	4	+	1162870	1166128	0.000000	0.000000	0.000000
g22353	-	4	+	1187854	1193900	26.632982	18.697094	26.704458
g22354	-	4	-	1194025	1197569	1.653543	1.160833	1.657981
g22355	-	4	-	1203868	1214713	0.000000	0.000000	0.000000
adi2mcaRNA18605_R0	-	4	-	1219973	1231319	0.000000	0.000000	0.000000
g22359	-	4	-	1237960	1239024	3.231925	2.268901	3.240599
g22360	-	4	+	1254374	1255534	2.521102	1.769884	2.527868
g22361	-	4	+	1269848	1270849	1.250499	0.877885	1.253855
g22362	-	4	-	1292629	1296444	0.000000	0.000000	0.000000
g22363	-	4	+	1298468	1299586	0.931189	0.653721	0.933688
g22364	-	4	-	1310495	1311508	8.135109	5.711072	8.156941
g22365	-	4	-	1332155	1334302	9.113726	6.398089	9.138186
g22366	-	4	+	1364911	1389158	42.298588	29.694784	42.412109
adi2mcaRNA24765_R5	-	4	+	1402630	1410166	1.908485	1.339810	1.913607
g22369	-	4	-	1413319	1413612	0.108844	0.076412	0.109136
adi2mcaRNA18601_R0	-	4	+	1419415	1424473	71.333336	50.077988	71.524780
adi2mcaRNA40046_R3	-	4	-	1427330	1431758	0.000000	0.000000	0.000000
g22372	-	4	+	1442400	1443293	0.455257	0.319603	0.456479
adi2mcaRNA40047_R0	-	4	-	1447681	1460218	11.934066	8.378046	11.966094
adi2mcaRNA29437_R0	-	4	+	1466800	1496430	26.909964	18.891542	26.982183
g22377	-	4	+	1513561	1520610	8.083499	5.674841	8.105193
adi2mcaRNA29435_R0	-	4	-	1522644	1525343	1.247451	0.875745	1.250799
g22379	-	4	-	1537234	1546413	8.573254	6.018662	8.596263
g22380	-	4	+	1548875	1552126	20.070028	14.089718	20.123892
g22381	-	4	+	1554108	1564633	9.858796	6.921149	9.885255
g22382	-	4	-	1571070	1574805	0.080826	0.056742	0.081043
adi2mcaRNA29433_R0	-	4	+	1580802	1581728	0.000000	0.000000	0.000000
g22384	-	4	-	1598488	1616067	9.871709	6.930214	9.898202
g22385	-	4	+	1626169	1631441	0.000000	0.000000	0.000000
g22386	-	4	+	1631778	1632158	0.000000	0.000000	0.000000
g22387	-	4	-	1638231	1655672	82.763817	58.102501	82.985931
g22388	-	4	+	1655986	1669430	1.306667	0.917317	1.310174
g22389	-	4	-	1671826	1678256	191.062256	134.131012	191.575027
g22390	-	4	+	1682428	1684203	0.077703	0.054550	0.077912
g22391	-	4	-	1688435	1696501	963.327454	676.282593	965.912781
adi2mcaRNA29427_R0	-	4	-	1704859	1707158	29.831188	20.942324	29.911247
g22393	-	4	+	1708722	1725473	15.380747	10.797712	15.422026
