Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
adi2mcaRNA5182_R2	-	2	-	316126	317115	1.117509	0.530772	0.752862
g21822	-	2	+	324770	326139	0.037359	0.017744	0.025169
g21823	-	2	+	326173	328314	0.227039	0.107834	0.152955
g21824	-	2	+	328452	329399	0.096135	0.045660	0.064766
g21826	-	2	+	332212	334114	0.000000	0.000000	0.000000
g21833	-	2	+	346565	346921	0.000000	0.000000	0.000000
g21834	-	2	+	350357	355127	0.000000	0.000000	0.000000
g21835	-	2	+	356295	360376	0.000000	0.000000	0.000000
g21836	-	2	+	360396	360878	0.000000	0.000000	0.000000
g21837	-	2	+	365652	368636	0.000000	0.000000	0.000000
g21838	-	2	-	372024	376954	0.471088	0.223748	0.317370
g21840	-	2	-	380191	380571	0.000000	0.000000	0.000000
adi2mcaRNA32128_R8	-	2	+	381490	384988	6.839874	3.248664	4.607997
g21842	-	2	-	388933	389558	0.000000	0.000000	0.000000
g21843	-	2	+	391374	392051	0.000000	0.000000	0.000000
g21844	-	2	-	396554	397069	0.000000	0.000000	0.000000
g21845	-	2	+	397463	397858	0.000000	0.000000	0.000000
g21846	-	2	+	398983	399711	0.000000	0.000000	0.000000
adi2mcaRNA24868_R1	-	2	+	404925	408268	0.000000	0.000000	0.000000
g21848	-	2	+	408339	409391	0.000000	0.000000	0.000000
g21852	-	2	+	420558	424547	0.000000	0.000000	0.000000
g21854	-	2	+	430976	431861	0.000000	0.000000	0.000000
g21856	-	2	-	443526	445142	2.342858	1.112763	1.578375
g21857	-	2	+	447636	447986	0.643875	0.305815	0.433776
g21858	-	2	+	452394	453655	0.000000	0.000000	0.000000
adi2mcaRNA19209_R9	-	2	+	453748	456189	0.000000	0.000000	0.000000
g21861	-	2	+	469017	470286	0.000000	0.000000	0.000000
g21862	-	2	+	470355	471086	0.000000	0.000000	0.000000
g21863	-	2	+	471170	471460	0.000000	0.000000	0.000000
g21864	-	2	-	472376	478155	0.259570	0.123285	0.174871
g21865	-	2	+	481474	481974	0.000000	0.000000	0.000000
g21866	-	2	+	482023	482460	0.000000	0.000000	0.000000
g21867	-	2	+	485734	488498	0.949693	0.451066	0.639805
g21868	-	2	+	488675	489445	1.352007	0.642149	0.910842
adi2mcaRNA27525_R0	-	2	+	490606	492350	0.000000	0.000000	0.000000
g21870	-	2	+	494105	495943	0.000000	0.000000	0.000000
adi2mcaRNA26527_R5	-	2	+	500287	503943	0.000000	0.000000	0.000000
g21873	-	2	+	512744	513142	0.000000	0.000000	0.000000
g21874	-	2	+	517191	517613	0.000000	0.000000	0.000000
g21875	-	2	+	519146	520009	0.000000	0.000000	0.000000
g21878	-	2	+	553648	598651	33.676125	15.994799	22.687477
g21879	-	2	-	607474	624823	19.287529	9.160798	12.993935
g21880	-	2	+	625616	647606	7.288169	3.461586	4.910012
g21881	-	2	+	685854	686894	10.876081	5.165699	7.327174
g21885	-	2	+	728410	732054	0.000000	0.000000	0.000000
g21886	-	2	-	736763	739427	1.015163	0.482161	0.683911
adi2mcaRNA37122_R4	-	2	+	764157	765308	0.000000	0.000000	0.000000
g21893	-	2	+	769271	777949	0.789583	0.375020	0.531939
g21894	-	2	+	781138	820334	88.283768	41.931225	59.476440
g21898	-	2	+	884061	886955	0.277992	0.132035	0.187282
g21900	-	2	-	953681	957634	55.035179	26.139488	37.076992
g21901	-	2	-	961956	987338	63.248268	30.040375	42.610119
g21902	-	2	-	990398	1006841	5.679128	2.697356	3.826007
g21903	-	2	+	1009003	1029567	91.179237	43.306458	61.427109
g21904	-	2	-	1041522	1062656	90.951775	43.198421	61.273865
g21906	-	2	-	1071974	1129475	37.718315	17.914677	25.410686
g21907	-	2	-	1145506	1156476	37.321136	17.726034	25.143106
g21908	-	2	+	1156860	1160519	12.763889	6.062332	8.598984
g21909	-	2	+	1177892	1219935	27.455723	13.040359	18.496815
g21910	-	2	-	1234675	1235748	106.535385	50.600006	71.772484
g21912	-	2	-	1281284	1282471	0.301318	0.143114	0.202997
g21913	-	2	-	1290848	1291675	0.272947	0.129639	0.183883
g21914	-	2	-	1297861	1299294	0.356625	0.169382	0.240257
g21915	-	2	+	1299552	1300028	2.465830	1.171170	1.661220
g21916	-	2	-	1304194	1322331	0.085517	0.040617	0.057612
adi2mcaRNA30308_R0	-	2	-	1365735	1370798	0.107674	0.051141	0.072540
g21921	-	2	-	1420387	1425461	0.678595	0.322305	0.457167
g21922	-	2	-	1438738	1439664	0.157497	0.074805	0.106105
adi2mcaRNA31266_R0	-	2	+	1456498	1458105	7.644037	3.630609	5.149759
g21924	-	2	-	1460182	1463226	0.000000	0.000000	0.000000
g21926	-	2	+	1479550	1483095	0.257801	0.122445	0.173680
g21927	-	2	+	1483176	1483742	0.220459	0.104709	0.148522
g21940	-	2	+	1540851	1545611	1.399142	0.664536	0.942597
g21947	-	2	+	1677919	1693133	0.000000	0.000000	0.000000
g21964	-	2	-	1903222	1904659	0.047986	0.022791	0.032328
g21973	-	2	-	1980495	1982276	0.162737	0.077294	0.109635
adi2mcaRNA8211_R1	-	2	-	1986379	2025301	0.000000	0.000000	0.000000
adi2mcaRNA19209_R1	-	2	-	2027457	2029858	0.203753	0.096774	0.137268
g21990	-	2	-	2049697	2050260	0.053192	0.025264	0.035835
g21995	-	2	+	2075072	2075854	0.983397	0.467074	0.662511
g21996	-	2	+	2075956	2080437	1.845381	0.876481	1.243226
g21999	-	2	-	2087875	2096656	1.540224	0.731544	1.037643
g22000	-	2	-	2096911	2098266	0.685396	0.325535	0.461749
g22001	-	2	-	2098835	2099662	0.090580	0.043022	0.061023
g22002	-	2	-	2100027	2107378	0.000000	0.000000	0.000000
g22005	-	2	+	2125100	2125735	0.066693	0.031676	0.044931
g22014	-	2	-	2187825	2196695	0.497481	0.236283	0.335151
g22016	-	2	-	2197983	2209106	0.608777	0.289144	0.410131
g22017	-	2	+	2209786	2210778	0.533636	0.253456	0.359509
g22020	-	2	+	2245719	2252833	0.000000	0.000000	0.000000
adi2mcaRNA30986_R3	-	2	+	2271701	2272678	0.152352	0.072361	0.102639
g22027	-	2	+	2284220	2284666	0.845638	0.401644	0.569703
adi2mcaRNA39219_R2	-	2	+	2319828	2323168	0.679087	0.322539	0.457498
g22039	-	2	-	2341701	2345401	0.000000	0.000000	0.000000
g22041	-	2	-	2349947	2351079	0.000000	0.000000	0.000000
g22044	-	2	-	2388599	2389980	0.500421	0.237680	0.337132
g22049	-	2	+	2404423	2406566	0.000000	0.000000	0.000000
g22051	-	2	+	2423731	2424453	0.000000	0.000000	0.000000
g22052	-	2	-	2426401	2430271	2.102092	0.998409	1.416171
adi2mcaRNA5137_R2	-	2	+	2432300	2433016	0.000000	0.000000	0.000000
g22055	-	2	-	2433275	2433961	0.269288	0.127901	0.181418
g22056	-	2	-	2434014	2439746	0.452887	0.215103	0.305108
g22057	-	2	+	2439781	2442704	0.357333	0.169719	0.240734
g22069	-	2	-	2486832	2487812	0.076453	0.036312	0.051506
g22073	-	2	+	2497723	2512856	0.000000	0.000000	0.000000
g22074	-	2	+	2512868	2513817	1.891941	0.898596	1.274593
adi2mcaRNA3707_R2	-	2	+	2522420	2524977	0.008560	0.004066	0.005767
g22079	-	2	+	2530148	2530861	0.210084	0.099781	0.141533
g22080	-	2	+	2530927	2531424	0.000000	0.000000	0.000000
adi2mcaRNA3707_R9	-	2	-	2568200	2571475	0.000000	0.000000	0.000000
g22095	-	2	-	2607821	2611811	1.723582	0.818632	1.161171
g22105	-	2	+	2690640	2691542	0.160299	0.076136	0.107993
g22106	-	2	-	2693981	2696189	0.000000	0.000000	0.000000
g22109	-	2	-	2711063	2711428	0.120219	0.057099	0.080991
g22110	-	2	+	2713181	2713948	0.345052	0.163886	0.232460
g22111	-	2	+	2714169	2721821	0.000000	0.000000	0.000000
g22113	-	2	+	2733358	2734261	1.507042	0.715784	1.015288
g22114	-	2	+	2734650	2735305	0.000000	0.000000	0.000000
g22115	-	2	+	2744301	2745368	1.170880	0.556121	0.788817
adi2mcaRNA13580_R0	-	2	-	2784406	2799781	97.879066	46.488602	65.940750
g22119	-	2	+	2802387	2803109	0.380359	0.180655	0.256246
g22121	-	2	+	2822673	2823332	0.021212	0.010075	0.014290
g22122	-	2	-	2834451	2834975	0.000000	0.000000	0.000000
g22123	-	2	+	2843719	2845957	0.686458	0.326040	0.462464
g22124	-	2	-	2846957	2850457	0.000000	0.000000	0.000000
g22125	-	2	-	2850740	2859620	0.000000	0.000000	0.000000
g22126	-	2	-	2860145	2862451	0.000000	0.000000	0.000000
g22127	-	2	-	2865077	2865499	0.000000	0.000000	0.000000
g22128	-	2	-	2865700	2867195	0.000000	0.000000	0.000000
g22129	-	2	+	2867677	2878251	0.509205	0.241852	0.343049
adi2mcaRNA22525_R6	-	2	-	2885301	2890858	0.000000	0.000000	0.000000
g22134	-	2	-	2893780	2896901	0.379170	0.180090	0.255445
adi2mcaRNA13572_R6	-	2	+	2907627	2909363	0.217155	0.103140	0.146297
g22145	-	2	+	2957956	2958492	0.137337	0.065230	0.092523
adi2mcaRNA2762_R2	-	2	+	3013942	3017408	0.000000	0.000000	0.000000
adi2mcaRNA17245_R4	-	2	+	3019907	3020991	0.097143	0.046139	0.065445
g22165	-	2	+	3022347	3031695	0.083613	0.039713	0.056330
g22166	-	2	-	3034455	3035221	0.883239	0.419503	0.595035
g22167	-	2	+	3035603	3035923	1.155763	0.548941	0.778633
g22168	-	2	+	3036135	3036719	0.396581	0.188360	0.267175
g22175	-	2	+	3054938	3056937	0.184299	0.087535	0.124162
g22177	-	2	+	3059403	3065817	0.000000	0.000000	0.000000
g22182	-	2	+	3079248	3080163	0.000000	0.000000	0.000000
g22183	-	2	+	3080656	3081042	1.682171	0.798963	1.133272
g22190	-	2	-	3105095	3107212	0.293391	0.139349	0.197656
g22194	-	2	+	3115178	3115881	0.000000	0.000000	0.000000
g22197	-	2	+	3122679	3123422	4.292003	2.038528	2.891506
g22198	-	2	+	3139995	3142606	0.000000	0.000000	0.000000
g22199	-	2	+	3143306	3150789	0.000000	0.000000	0.000000
g22202	-	2	-	3174707	3192267	0.401075	0.190494	0.270203
g22203	-	2	+	3192695	3195187	0.486322	0.230983	0.327633
g22205	-	2	+	3212722	3215133	0.000000	0.000000	0.000000
g22210	-	2	+	3265547	3267208	1.627804	0.773141	1.096645
g22212	-	2	+	3271305	3275602	0.296175	0.140671	0.199532
g22214	-	2	+	3294635	3298608	0.846681	0.402139	0.570406
g22221	-	2	-	3325764	3328173	0.000000	0.000000	0.000000
g22223	-	2	+	3340291	3343569	0.000000	0.000000	0.000000
g22240	-	2	+	3441532	3445804	0.197170	0.093648	0.132833
g22244	-	3	-	21794	22282	0.401841	0.190858	0.270719
g22248	-	3	-	39993	42230	0.667178	0.316883	0.449475
g22249	-	3	+	46351	55333	9.840660	4.673916	6.629615
g22250	-	3	+	55562	57264	4.859207	2.307927	3.273629
g22252	-	3	+	72739	103818	32.816811	15.586659	22.108561
g22253	-	3	-	105498	107241	471.884979	224.126312	317.907135
g22254	-	3	+	108354	114468	94.316940	44.796738	63.540966
g22255	-	3	+	123378	124586	5.279156	2.507386	3.556547
g22256	-	3	+	134917	136281	0.325843	0.154762	0.219519
g22257	-	3	+	140676	153160	3.716440	1.765159	2.503752
g22258	-	3	+	153185	202767	50.503990	23.987356	34.024349
g22288	-	3	-	640493	657587	68.263779	32.422539	45.989048
g22289	-	3	-	659016	662048	77.165138	36.650326	51.985859
adi2mcaRNA4360_R0	-	3	+	662247	692572	38.807308	18.431904	26.144337
g22259	-	3	-	215485	221741	33.969349	16.134069	22.885021
g22260	-	3	+	222203	225087	881.838135	418.837494	594.091003
adi2mcaRNA4380_R0	-	3	-	230132	254017	148.955322	70.747757	100.350639
g22264	-	3	+	273299	288416	21.546652	10.233789	14.515898
g22265	-	3	+	288805	292767	1.349373	0.640898	0.909067
g22266	-	3	-	293033	360001	26.055185	12.375160	17.553280
g22267	-	3	-	363434	374928	40.976620	19.462240	27.605793
g22268	-	3	-	390508	402136	18.876270	8.965466	12.716871
g22269	-	3	+	402702	405516	49.461060	23.492006	33.321728
g22270	-	3	-	407601	408480	190.925446	90.681877	128.625748
g22271	-	3	+	409065	421159	10.324263	4.903608	6.955417
g22272	-	3	-	423585	431119	15.131565	7.186882	10.194077
g22273	-	3	+	433538	451455	33.985260	16.141626	22.895741
g22275	-	3	+	463107	464282	47.164116	22.401051	31.774286
g22276	-	3	+	466494	485984	65.994003	31.344486	44.459911
g22277	-	3	+	488690	499775	93.683853	44.496048	63.114456
g22278	-	3	+	502726	527931	16.867838	8.011542	11.363798
g22279	-	3	-	529848	530441	0.000000	0.000000	0.000000
g22280	-	3	-	531618	532199	0.000000	0.000000	0.000000
g22281	-	3	-	537718	538995	1970.390381	935.855896	1327.444580
g22282	-	3	-	541328	541849	63.643677	30.228176	42.876503
g22283	-	3	-	546510	547058	128.712799	61.133385	86.713326
g22285	-	3	-	560929	561477	201.469070	95.689674	135.728943
adi2mcaRNA4352_R9	-	3	-	694822	699876	0.000000	0.000000	0.000000
g22292	-	4	+	150	1549	126.458336	60.062603	85.194504
g22293	-	4	+	3966	5045	0.095589	0.045401	0.064398
g22294	-	4	-	5852	6586	0.200810	0.095377	0.135285
g22295	-	4	+	9618	19952	65.212845	30.973469	43.933643
g22296	-	4	-	24805	79004	28.441168	13.508407	19.160707
g22297	-	4	+	81907	151576	34.700184	16.481188	23.377382
g22298	-	4	-	194155	195289	14.261905	6.773829	9.608191
g22299	-	4	+	201376	202642	0.000000	0.000000	0.000000
g22300	-	4	-	202879	206375	13.699724	6.506816	9.229452
g22301	-	4	-	223874	307635	62.322437	29.600641	41.986389
g22302	-	4	+	317701	329284	98.609268	46.835419	66.432693
adi2mcaRNA33759_R0	-	4	+	337718	341309	82.849556	39.350193	55.815430
g22304	-	4	-	342447	345894	1.939731	0.921294	1.306789
g22305	-	4	-	351949	352578	15.020635	7.134195	10.119345
adi2mcaRNA23975_R0	-	4	-	355546	394427	51.120087	24.279978	34.439407
g22307	-	4	+	402886	416463	0.178841	0.084942	0.120485
g22308	-	4	+	425831	426808	0.385140	0.182926	0.259467
g22309	-	4	+	427595	428482	7.331734	3.482278	4.939361
g22310	-	4	-	437225	437842	0.225243	0.106981	0.151745
g22311	-	4	+	439860	443024	1.274566	0.605367	0.858670
g22314	-	4	+	464666	468607	1.311263	0.622797	0.883393
g22315	-	4	+	471405	519898	29.557831	14.038776	19.912998
g22316	-	4	+	526459	529793	14.809287	7.033813	9.976960
g22317	-	4	-	553046	574067	29.954443	14.227151	20.180193
g22318	-	4	+	581748	614954	46.379009	22.028156	31.245361
g22319	-	4	+	621279	625110	21.493334	10.208466	14.479978
g22320	-	4	-	626703	634084	0.177570	0.084339	0.119628
adi2mcaRNA11876_R3	-	4	+	648588	657161	20.820700	9.888991	14.026827
g22323	-	4	-	667293	669192	0.000000	0.000000	0.000000
g22324	-	4	+	681723	687038	20.878788	9.916581	14.065960
g22325	-	4	-	732096	736329	15.898396	7.551096	10.710689
g22326	-	4	+	736760	741666	19.521269	9.271814	13.151404
g22327	-	4	-	743618	759498	27.567476	13.093438	18.572104
g22329	-	4	-	778251	779183	27.340837	12.985793	18.419418
g22330	-	4	-	784630	817728	33.617542	15.966975	22.648012
g22331	-	4	+	818147	834774	56.301723	26.741045	37.930256
g22332	-	4	-	838538	841981	0.286996	0.136312	0.193348
g22333	-	4	-	853818	865690	39.515194	18.768122	26.621235
g22334	-	4	+	865818	866129	460.608978	218.770660	310.310516
g22335	-	4	-	867417	871776	77.259422	36.695107	52.049381
g22336	-	4	+	872020	886138	21.194431	10.066499	14.278608
g22337	-	4	+	900901	902022	0.462567	0.219701	0.311630
g22339	-	4	+	929995	943240	3.184457	1.512488	2.145357
g22340	-	4	-	947896	948732	8.880526	4.217891	5.982777
adi2mcaRNA18600_R1	-	4	+	954092	962559	5.945148	2.823705	4.005224
g22343	-	4	+	973589	984814	4959.649414	2355.633301	3341.296875
g22344	-	4	+	999156	1010127	6.539007	3.105764	4.405304
g22345	-	4	-	1012942	1024450	64.741882	30.749781	43.616360
g22346	-	4	+	1026576	1040653	40.090614	19.041424	27.008896
g22347	-	4	-	1047763	1054019	72.599724	34.481937	48.910156
