Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21666	-	1	-	1823732	1824430	37.886982	20.008532	30.146931
g21667	-	1	+	1824608	1835679	83.910362	44.313984	66.768051
adi2mcaRNA15974_R0	-	1	-	1838697	1847254	35.910545	18.964754	28.574266
g21669	-	1	+	1847388	1850319	7.998688	4.224195	6.364611
g21671	-	1	+	1856734	1862442	0.000000	0.000000	0.000000
g21672	-	1	+	1869053	1873028	18.464285	9.751192	14.692158
g21673	-	1	-	1874738	1876989	34.287178	18.107435	27.282545
g21674	-	1	+	1877095	1882171	15.534980	8.204194	12.361290
g21675	-	1	-	1883336	1889435	8.046926	4.249670	6.402994
adi2mcaRNA15965_R0	-	1	+	1892664	1901226	20.823717	10.997234	16.569576
g21677	-	1	-	1902335	1909826	33.991165	17.951109	27.047003
g21678	-	1	-	1924608	1926509	0.125131	0.066083	0.099568
adi2mcaRNA15962_R0	-	1	+	1932948	1937713	11.763158	6.212253	9.360025
g21681	-	1	-	1938653	1940964	271.754730	143.516663	216.237091
g21682	-	1	-	1944937	1947079	0.000000	0.000000	0.000000
g21683	-	1	+	1953301	1968254	33.948570	17.928614	27.013111
g21684	-	1	+	1970772	1974318	5.993789	3.165386	4.769299
g21685	-	1	+	1984567	2003518	20.510227	10.831676	16.320129
g21686	-	1	+	2007243	2036975	46.768169	24.698786	37.213753
g21687	-	1	+	2041709	2042566	26.356644	13.919233	20.972162
g21688	-	1	+	2049578	2050600	0.000000	0.000000	0.000000
g21689	-	1	-	2059983	2060780	10.630326	5.613992	8.458623
g21690	-	1	+	2064873	2065865	19.270012	10.176704	15.333281
g21691	-	1	-	2071531	2083593	27.391304	14.465649	21.795448
g21692	-	1	+	2084265	2098448	48.779373	25.760925	38.814079
g21693	-	1	+	2103413	2104172	170.038788	89.799355	135.301025
adi2mcaRNA15941_R0	-	1	+	2136468	2169370	20.633657	10.896862	16.418343
g21696	-	1	-	2175815	2178349	59.176727	31.251881	47.087330
g21697	-	1	-	2183490	2184443	57.006290	30.105648	45.360298
g21698	-	1	-	2192681	2201442	5.659420	2.988802	4.503239
g21699	-	1	-	2206921	2207271	49.698006	26.246063	39.545044
g21700	-	1	-	2209757	2223543	86.336189	45.595093	68.698303
g21701	-	1	-	2230513	2232206	75.758621	40.008965	60.281658
g21702	-	1	+	2232380	2254937	25.253189	13.336488	20.094137
g21703	-	1	-	2256857	2267938	14.339357	7.572773	11.409925
g21704	-	1	+	2277230	2304315	16.087296	8.495878	12.800772
g21705	-	1	-	2311594	2345468	218.323059	115.298813	173.721161
g21706	-	1	+	2370843	2371787	24.734392	13.062505	19.681326
g21708	-	1	-	2398989	2401514	13.264706	7.005237	10.554817
g21709	-	1	+	2402222	2416695	7.558989	3.991985	6.014740
g21710	-	1	-	2423039	2426056	179.001663	94.532745	142.432846
g21711	-	1	+	2445106	2445447	0.000000	0.000000	0.000000
g21713	-	1	-	2457801	2480051	21.778818	11.501634	17.329556
g21714	-	1	+	2483360	2488971	14.617424	7.719623	11.631185
g21715	-	1	-	2492735	2501708	0.106207	0.056089	0.084510
g21716	-	1	-	2506259	2521776	18.617365	9.832035	14.813964
g21717	-	1	-	2531062	2533957	1.132387	0.598026	0.901048
g21721	-	1	+	2548946	2617412	0.838697	0.442925	0.667357
g21723	-	1	+	2619255	2625409	3.852941	2.034781	3.065812
adi2mcaRNA38266_R0	-	1	+	2645879	2655436	19.471395	10.283058	15.493524
g21726	-	1	-	2671627	2675807	0.000000	0.000000	0.000000
g21727	-	1	+	2680167	2723369	42.943207	22.678780	34.170204
g21728	-	1	+	2731650	2732693	0.215517	0.113817	0.171488
g21729	-	1	+	2741282	2742325	0.071839	0.037939	0.057163
g21730	-	1	-	2748256	2760020	28.824873	15.222733	22.936148
g21731	-	1	+	2762550	2764304	0.455387	0.240495	0.362355
g21732	-	1	-	2779907	2789826	76.254814	40.271008	60.676479
g21733	-	1	+	2802080	2810921	37.507439	19.808092	29.844927
g21734	-	1	-	2817403	2818158	0.000000	0.000000	0.000000
g21735	-	1	-	2818538	2818840	0.000000	0.000000	0.000000
g21736	-	1	+	2818940	2819770	0.000000	0.000000	0.000000
g21737	-	1	-	2820556	2823439	0.435213	0.229841	0.346302
g21738	-	1	+	2842437	2846764	1.773632	0.936675	1.411291
g21739	-	1	+	2861041	2874369	5.908484	3.120336	4.701421
g21740	-	1	-	2881617	2888372	18.648252	9.848348	14.838542
adi2mcaRNA32123_R6	-	1	+	2896312	2897842	1.968030	1.039338	1.565975
g21742	-	1	-	2898393	2899355	8.244891	4.354218	6.560516
g21743	-	1	+	2902908	2918764	156.028870	82.400558	124.153236
g21744	-	1	-	2920847	2924472	8.912488	4.706783	7.091728
g21745	-	1	-	2937235	2955005	54.181320	28.613750	43.112450
g21746	-	1	+	2960805	2961755	2.131687	1.125767	1.696198
g21747	-	1	+	2961767	2979106	4.242754	2.240645	3.375988
adi2mcaRNA331_R0	-	1	-	2991798	3049901	134.643402	71.106659	107.136681
g21750	-	1	-	3062915	3067597	48.015873	25.357710	38.206558
g21751	-	1	+	3068049	3089658	29.564220	15.613191	23.524452
g21752	-	1	-	3091241	3097303	59.427940	31.384550	47.287220
g21753	-	1	+	3098199	3120601	35.507557	18.751932	28.253607
g21754	-	1	+	3125992	3152597	39.952381	21.099291	31.790382
g21755	-	1	+	3165614	3172746	6.069966	3.205616	4.829914
g21756	-	1	+	3176728	3177291	6.209220	3.279157	4.940719
g21761	-	1	+	3194175	3199090	10.659337	5.629313	8.481708
g21762	-	1	+	3202783	3208946	2.741667	1.447905	2.181563
g21763	-	1	-	3217532	3220768	2.797267	1.477268	2.225805
g21777	-	2	+	69651	77802	0.168109	0.088780	0.133765
g21780	-	2	-	97203	99253	0.000000	0.000000	0.000000
g21795	-	2	+	174011	175376	0.000000	0.000000	0.000000
g21799	-	2	-	208892	211608	0.628669	0.332007	0.500236
g21809	-	2	-	260987	264460	0.000000	0.000000	0.000000
g21810	-	2	-	280449	280754	0.453594	0.239548	0.360928
adi2mcaRNA3946_R2	-	2	+	313884	315077	0.150335	0.079394	0.119623
adi2mcaRNA5182_R2	-	2	-	316126	317115	1.422138	0.751047	1.131605
g21822	-	2	+	324770	326139	0.000000	0.000000	0.000000
g21823	-	2	+	326173	328314	0.000000	0.000000	0.000000
g21824	-	2	+	328452	329399	0.118987	0.062838	0.094679
g21826	-	2	+	332212	334114	0.128247	0.067729	0.102047
g21838	-	2	-	372024	376954	0.345663	0.182548	0.275046
adi2mcaRNA32128_R8	-	2	+	381490	384988	0.103081	0.054438	0.082022
g21842	-	2	-	388933	389558	0.000000	0.000000	0.000000
g21852	-	2	+	420558	424547	0.000000	0.000000	0.000000
g21856	-	2	-	443526	445142	0.341667	0.180438	0.271867
g21864	-	2	-	472376	478155	0.680328	0.359289	0.541342
g21867	-	2	+	485734	488498	0.179488	0.094790	0.142820
g21868	-	2	+	488675	489445	0.338521	0.178777	0.269363
g21878	-	2	+	553648	598651	75.352051	39.794247	59.958141
g21879	-	2	-	607474	624823	44.680332	23.596174	35.552448
g21880	-	2	+	625616	647606	3.734612	1.972290	2.971656
g21881	-	2	+	685854	686894	2.072046	1.094270	1.648741
g21883	-	2	+	707569	709703	115.703827	61.104462	92.066330
g21884	-	2	+	710149	722230	186.960175	98.735725	148.765488
g21885	-	2	+	728410	732054	528.235596	278.967041	420.320679
g21886	-	2	-	736763	739427	1.873633	0.989486	1.490863
g21887	-	2	-	744846	745238	0.000000	0.000000	0.000000
g21888	-	2	-	748514	750619	0.000000	0.000000	0.000000
g21889	-	2	+	752337	753564	0.000000	0.000000	0.000000
adi2mcaRNA37122_R4	-	2	+	764157	765308	0.373764	0.197389	0.297407
g21892	-	2	-	765502	766458	0.000000	0.000000	0.000000
g21893	-	2	+	769271	777949	7.705208	4.069205	6.131087
g21894	-	2	+	781138	820334	94.658394	49.990143	75.320335
g21898	-	2	+	884061	886955	0.361349	0.190832	0.287528
g21900	-	2	-	953681	957634	2.130167	1.124965	1.694988
g21901	-	2	-	961956	987338	21.312414	11.255321	16.958433
g21902	-	2	-	990398	1006841	0.000000	0.000000	0.000000
g21903	-	2	+	1009003	1029567	48.753040	25.747017	38.793129
g21904	-	2	-	1041522	1062656	27.452759	14.498104	21.844347
g21905	-	2	+	1067970	1068872	1.653378	0.873167	1.315604
g21906	-	2	-	1071974	1129475	38.627724	20.399727	30.736345
g21907	-	2	-	1145506	1156476	37.062332	19.573027	29.490751
g21908	-	2	+	1156860	1160519	23.161459	12.231821	18.429731
g21909	-	2	+	1177892	1219935	39.230534	20.718077	31.216003
g21910	-	2	-	1234675	1235748	73.998138	39.079231	58.880825
g21911	-	2	-	1246929	1247648	0.837155	0.442111	0.666130
g21914	-	2	-	1297861	1299294	0.397305	0.209821	0.316138
g21915	-	2	+	1299552	1300028	0.804612	0.424924	0.640235
g21916	-	2	-	1304194	1322331	0.251674	0.132912	0.200259
adi2mcaRNA30308_R0	-	2	-	1365735	1370798	0.294005	0.155267	0.233942
g21921	-	2	-	1420387	1425461	0.129655	0.068472	0.103167
g21922	-	2	-	1438738	1439664	0.738152	0.389826	0.587353
adi2mcaRNA31266_R0	-	2	+	1456498	1458105	2.619612	1.383446	2.084443
g21924	-	2	-	1460182	1463226	0.151652	0.080089	0.120671
g21925	-	2	-	1469971	1474979	0.000000	0.000000	0.000000
g21926	-	2	+	1479550	1483095	0.222634	0.117575	0.177151
g21927	-	2	+	1483176	1483742	1.048208	0.553570	0.834066
g21928	-	2	-	1502173	1508710	0.000000	0.000000	0.000000
g21940	-	2	+	1540851	1545611	0.400000	0.211244	0.318283
g21944	-	2	+	1641639	1642025	0.193798	0.102347	0.154206
g21946	-	2	-	1648954	1649340	0.563307	0.297489	0.448227
g21947	-	2	+	1677919	1693133	2.085393	1.101319	1.659361
g21952	-	2	+	1845692	1846126	0.413793	0.218529	0.329258
adi2mcaRNA13897_R4	-	2	-	1861863	1866688	0.000000	0.000000	0.000000
g21955	-	2	+	1866798	1867169	0.041667	0.022005	0.033155
g21973	-	2	-	1980495	1982276	0.183165	0.096731	0.145746
adi2mcaRNA19209_R1	-	2	-	2027457	2029858	0.141705	0.074836	0.112756
g21988	-	2	-	2037465	2037806	0.441520	0.233172	0.351321
g21990	-	2	-	2049697	2050260	0.159574	0.084273	0.126974
g21995	-	2	+	2075072	2075854	0.457216	0.241461	0.363810
g21996	-	2	+	2075956	2080437	0.130411	0.068871	0.103769
g21999	-	2	-	2087875	2096656	0.617895	0.326317	0.491663
g22000	-	2	-	2096911	2098266	0.187608	0.099078	0.149281
g22004	-	2	+	2122693	2124736	0.390046	0.205988	0.310362
g22005	-	2	+	2125100	2125735	0.061714	0.032592	0.049106
g22014	-	2	-	2187825	2196695	0.000000	0.000000	0.000000
g22016	-	2	-	2197983	2209106	0.270775	0.142999	0.215458
g22017	-	2	+	2209786	2210778	1.383888	0.730846	1.101169
g22018	-	2	-	2230900	2231553	0.229358	0.121126	0.182502
g22020	-	2	+	2245719	2252833	0.000000	0.000000	0.000000
g22028	-	2	-	2286619	2288520	0.000000	0.000000	0.000000
adi2mcaRNA39219_R2	-	2	+	2319828	2323168	0.445927	0.235499	0.354827
g22043	-	2	+	2381002	2387851	6.223786	3.286850	4.952309
g22044	-	2	-	2388599	2389980	0.982986	0.519126	0.782169
g22046	-	2	+	2401839	2402645	0.224039	0.118317	0.178269
g22049	-	2	+	2404423	2406566	0.051084	0.026978	0.040648
g22052	-	2	-	2426401	2430271	0.410173	0.216617	0.326377
g22055	-	2	-	2433275	2433961	0.018438	0.009737	0.014671
g22056	-	2	-	2434014	2439746	0.000000	0.000000	0.000000
g22067	-	2	+	2482412	2484130	0.000000	0.000000	0.000000
adi2mcaRNA26191_R3	-	2	+	2484357	2486123	0.000000	0.000000	0.000000
g22069	-	2	-	2486832	2487812	0.367992	0.194341	0.292814
g22073	-	2	+	2497723	2512856	0.000000	0.000000	0.000000
adi2mcaRNA3707_R2	-	2	+	2522420	2524977	0.000000	0.000000	0.000000
adi2mcaRNA9235_R5	-	2	-	2550355	2552309	0.000000	0.000000	0.000000
adi2mcaRNA3707_R9	-	2	-	2568200	2571475	0.077967	0.041175	0.062039
g22095	-	2	-	2607821	2611811	0.505304	0.266857	0.402074
g22105	-	2	+	2690640	2691542	0.163898	0.086556	0.130415
adi2mcaRNA10935_R1	-	2	-	2698453	2705490	0.000000	0.000000	0.000000
g22110	-	2	+	2713181	2713948	0.657552	0.347260	0.523219
g22111	-	2	+	2714169	2721821	0.065255	0.034462	0.051924
adi2mcaRNA24860_R7	-	2	-	2722926	2724510	0.000000	0.000000	0.000000
g22115	-	2	+	2744301	2745368	0.292135	0.154280	0.232454
adi2mcaRNA13580_R0	-	2	-	2784406	2799781	127.451729	67.308662	101.414215
g22119	-	2	+	2802387	2803109	0.000000	0.000000	0.000000
g22123	-	2	+	2843719	2845957	2.509375	1.325229	1.996727
g22124	-	2	-	2846957	2850457	0.000000	0.000000	0.000000
g22125	-	2	-	2850740	2859620	0.000000	0.000000	0.000000
g22126	-	2	-	2860145	2862451	0.000000	0.000000	0.000000
g22129	-	2	+	2867677	2878251	0.260649	0.137652	0.207400
g22134	-	2	-	2893780	2896901	0.118538	0.062601	0.094321
adi2mcaRNA10172_R9	-	2	-	2903073	2906465	0.040161	0.021209	0.031956
adi2mcaRNA13572_R6	-	2	+	2907627	2909363	0.000000	0.000000	0.000000
g22140	-	2	+	2928969	2931902	0.372497	0.196720	0.296398
g22145	-	2	+	2957956	2958492	0.948790	0.501066	0.754959
g22155	-	2	-	2988915	2989721	0.090458	0.047772	0.071978
g22163	-	2	+	3019202	3019828	0.914089	0.482740	0.727347
adi2mcaRNA17245_R4	-	2	+	3019907	3020991	1.367619	0.722255	1.088224
g22165	-	2	+	3022347	3031695	0.460570	0.243232	0.366479
g22166	-	2	-	3034455	3035221	10.993408	5.805740	8.747530
g22167	-	2	+	3035603	3035923	0.000000	0.000000	0.000000
g22168	-	2	+	3036135	3036719	1.384615	0.731230	1.101748
g22175	-	2	+	3054938	3056937	0.757972	0.400293	0.603124
g22177	-	2	+	3059403	3065817	0.099602	0.052601	0.079254
g22180	-	2	-	3073314	3074990	0.000000	0.000000	0.000000
g22182	-	2	+	3079248	3080163	0.000000	0.000000	0.000000
g22185	-	2	+	3087224	3088942	0.084933	0.044854	0.067582
g22186	-	2	+	3089325	3091650	0.488158	0.257802	0.388431
g22190	-	2	-	3105095	3107212	0.191029	0.100885	0.152003
g22193	-	2	-	3113352	3114538	0.000000	0.000000	0.000000
adi2mcaRNA567_R9	-	2	-	3118537	3121755	0.000000	0.000000	0.000000
g22197	-	2	+	3122679	3123422	1.069220	0.564667	0.850786
g22199	-	2	+	3143306	3150789	0.000000	0.000000	0.000000
g22201	-	2	+	3159516	3162920	0.065396	0.034536	0.052036
g22202	-	2	-	3174707	3192267	0.502688	0.265475	0.399992
g22203	-	2	+	3192695	3195187	0.227964	0.120390	0.181393
g22212	-	2	+	3271305	3275602	0.227832	0.120321	0.181287
adi2mcaRNA29808_R3	-	2	+	3281552	3282675	0.000000	0.000000	0.000000
g22214	-	2	+	3294635	3298608	0.446698	0.235906	0.355441
g22215	-	2	+	3298781	3299602	0.282238	0.149053	0.224579
g22221	-	2	-	3325764	3328173	0.000000	0.000000	0.000000
g22223	-	2	+	3340291	3343569	0.000000	0.000000	0.000000
g22231	-	2	-	3407460	3409363	0.000000	0.000000	0.000000
g22240	-	2	+	3441532	3445804	0.201592	0.106463	0.160408
g22244	-	3	-	21794	22282	0.466258	0.246236	0.371005
g22248	-	3	-	39993	42230	0.485298	0.256291	0.386155
g22249	-	3	+	46351	55333	18.981071	10.024113	15.103370
g22250	-	3	+	55562	57264	26.266567	13.871663	20.900488
g22252	-	3	+	72739	103818	27.141001	14.333462	21.596279
g22253	-	3	-	105498	107241	767.017517	405.070404	610.321106
g22254	-	3	+	108354	114468	63.171219	33.361416	50.265774
g22255	-	3	+	123378	124586	2.837055	1.498280	2.257464
g22256	-	3	+	134917	136281	0.671348	0.354546	0.534196
g22257	-	3	+	140676	153160	1.526395	0.806106	1.214563
g22258	-	3	+	153185	202767	49.078369	25.918827	39.051994
g22259	-	3	-	215485	221741	19.371010	10.230043	15.413646
g22260	-	3	+	222203	225087	978.755066	516.891296	778.802124
adi2mcaRNA4380_R0	-	3	-	230132	254017	444.509491	234.750351	353.699249
g22264	-	3	+	273299	288416	9.369754	4.948270	7.455577
g22265	-	3	+	288805	292767	0.887237	0.468560	0.705981
g22266	-	3	-	293033	360001	23.674675	12.502856	18.838100
g22267	-	3	-	363434	374928	48.314857	25.515610	38.444462
g22269	-	3	+	402702	405516	23.791277	12.564435	18.930882
g22270	-	3	-	407601	408480	201.119888	106.213631	160.032471
g22271	-	3	+	409065	421159	4.988986	2.634738	3.969770
g22272	-	3	-	423585	431119	17.303692	9.138269	13.768666
g22273	-	3	+	433538	451455	46.288723	24.445585	36.832256
g22275	-	3	+	463107	464282	42.722790	22.562376	33.994816
g22276	-	3	+	466494	485984	29.279387	15.462766	23.297808
g22277	-	3	+	488690	499775	86.207184	45.526962	68.595650
g22278	-	3	+	502726	527931	17.720064	9.358161	14.099977
g22279	-	3	-	529848	530441	12.975308	6.852404	10.324542
g22280	-	3	-	531618	532199	6.687285	3.531629	5.321118
g22281	-	3	-	537718	538995	2593.878662	1369.855957	2063.967041
g22282	-	3	-	541328	541849	0.325671	0.171990	0.259139
g22288	-	3	-	640493	657587	33.719269	17.807518	26.830652
g22289	-	3	-	659016	662048	51.412846	27.151690	40.909554
adi2mcaRNA4360_R0	-	3	+	662247	692572	34.519653	18.230209	27.467524
adi2mcaRNA4352_R9	-	3	-	694822	699876	3.370944	1.780233	2.682283
g22292	-	4	+	150	1549	100.755554	53.210117	80.171883
g22293	-	4	+	3966	5045	1.375884	0.726619	1.094800
g22294	-	4	-	5852	6586	0.235616	0.124431	0.187481
g22295	-	4	+	9618	19952	65.754799	34.725834	52.321545
g22296	-	4	-	24805	79004	8.141473	4.299602	6.478226
g22297	-	4	+	81907	151576	33.205746	17.536320	26.422039
g22298	-	4	-	194155	195289	17.447618	9.214279	13.883189
g22299	-	4	+	201376	202642	0.000000	0.000000	0.000000
g22300	-	4	-	202879	206375	16.887053	8.918239	13.437143
g22301	-	4	-	223874	307635	50.539009	26.690207	40.214237
g22302	-	4	+	317701	329284	22.613407	11.942389	17.993645
adi2mcaRNA33759_R0	-	4	+	337718	341309	32.396038	17.108704	25.777750
g22304	-	4	-	342447	345894	0.000000	0.000000	0.000000
g22305	-	4	-	351949	352578	2.344445	1.238127	1.865491
adi2mcaRNA23975_R0	-	4	-	355546	394427	65.562271	34.624157	52.168350
g22307	-	4	+	402886	416463	0.000000	0.000000	0.000000
g22309	-	4	+	427595	428482	0.311937	0.164737	0.248210
g22311	-	4	+	439860	443024	0.155450	0.082095	0.123693
g22315	-	4	+	471405	519898	40.867020	21.582323	32.518169
g22317	-	4	-	553046	574067	35.814114	18.913828	28.497534
g22318	-	4	+	581748	614954	55.878101	29.509842	44.462589
g22319	-	4	+	621279	625110	15.475555	8.172812	12.314005
g22320	-	4	-	626703	634084	1.320872	0.697567	1.051027
adi2mcaRNA11876_R3	-	4	+	648588	657161	1.328717	0.701710	1.057269
g22323	-	4	-	667293	669192	0.000000	0.000000	0.000000
g22324	-	4	+	681723	687038	25.706440	13.575854	20.454790
g22325	-	4	-	732096	736329	18.891266	9.976686	15.031910
g22326	-	4	+	736760	741666	11.167827	5.897852	8.886316
g22327	-	4	-	743618	759498	34.329285	18.129673	27.316048
g22329	-	4	-	778251	779183	24.574492	12.978059	19.554092
g22330	-	4	-	784630	817728	41.098377	21.704506	32.702259
g22331	-	4	+	818147	834774	10.882594	5.747218	8.659355
g22332	-	4	-	838538	841981	10.157698	5.364392	8.082550
g22333	-	4	-	853818	865690	30.191359	15.944388	24.023470
g22334	-	4	+	865818	866129	410.185913	216.623703	326.387756
g22335	-	4	-	867417	871776	67.571739	35.685379	53.767296
g22336	-	4	+	872020	886138	7.886274	4.164828	6.275162
g22337	-	4	+	900901	902022	0.215686	0.113906	0.171623
g22339	-	4	+	929995	943240	1.336142	0.705631	1.063177
adi2mcaRNA18600_R1	-	4	+	954092	962559	0.620253	0.327562	0.493540
g22343	-	4	+	973589	984814	1860.099609	982.339111	1480.093994
g22344	-	4	+	999156	1010127	0.000000	0.000000	0.000000
g22345	-	4	-	1012942	1024450	8.235586	4.349304	6.553113
g22346	-	4	+	1026576	1040653	11.272204	5.952975	8.969370
g22347	-	4	-	1047763	1054019	11.545265	6.097182	9.186646
g22348	-	4	-	1058877	1062379	108.486664	57.293003	86.323586
g22349	-	4	+	1065976	1067247	0.000000	0.000000	0.000000
g22350	-	4	-	1075926	1095229	76.226143	40.255863	60.653667
g22351	-	4	+	1095595	1146880	26.080046	13.773159	20.752071
g22353	-	4	+	1187854	1193900	9.369680	4.948232	7.455519
g22354	-	4	-	1194025	1197569	0.000000	0.000000	0.000000
adi2mcaRNA18605_R0	-	4	-	1219973	1231319	1.616858	0.853881	1.286545
g22359	-	4	-	1237960	1239024	4.191549	2.213603	3.335244
g22360	-	4	+	1254374	1255534	0.000000	0.000000	0.000000
g22361	-	4	+	1269848	1270849	0.986028	0.520732	0.784589
g22362	-	4	-	1292629	1296444	0.000000	0.000000	0.000000
g22363	-	4	+	1298468	1299586	4.893655	2.584393	3.893915
g22364	-	4	-	1310495	1311508	12.485208	6.593576	9.934566
g22365	-	4	-	1332155	1334302	4.835294	2.553572	3.847477
g22366	-	4	+	1364911	1389158	201.005020	106.152962	159.941071
adi2mcaRNA24765_R5	-	4	+	1402630	1410166	52.184841	27.559389	41.523834
adi2mcaRNA18601_R0	-	4	+	1419415	1424473	65.990097	34.850098	52.508774
adi2mcaRNA40046_R3	-	4	-	1427330	1431758	2.809524	1.483741	2.235558
g22372	-	4	+	1442400	1443293	0.909396	0.480262	0.723613
adi2mcaRNA40047_R0	-	4	-	1447681	1460218	31.636826	16.707756	25.173639
adi2mcaRNA29437_R0	-	4	+	1466800	1496430	28.967157	15.297874	23.049366
g22376	-	4	-	1501758	1506820	0.463715	0.244893	0.368981
g22377	-	4	+	1513561	1520610	36.248508	19.143238	28.843187
adi2mcaRNA29435_R0	-	4	-	1522644	1525343	0.260392	0.137516	0.207196
g22379	-	4	-	1537234	1546413	0.727745	0.384330	0.579072
