Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21641	-	1	+	1461790	1482365	9.892765	7.266286	10.545558
g21642	-	1	-	1485768	1490221	15.537914	11.412677	16.563213
g21643	-	1	+	1498213	1500580	76.597824	56.261486	81.652275
g21644	-	1	-	1501925	1515543	26.915112	19.769285	28.691156
g21645	-	1	+	1515644	1593061	19.094584	14.025068	20.354576
g21648	-	1	-	1600981	1603957	64.972664	47.722752	69.260010
g21649	-	1	+	1604161	1611958	539.415955	396.203766	575.010315
g21650	-	1	-	1624523	1637721	80.678642	59.258869	86.002373
g21651	-	1	-	1639760	1648770	3.182848	2.337818	3.392874
g21652	-	1	+	1664341	1667185	10.686426	7.849234	11.391590
g21653	-	1	+	1671954	1700430	31.280775	22.975887	33.344898
g21654	-	1	+	1701166	1707078	1.422719	1.044994	1.516600
g21655	-	1	-	1709460	1721830	4.693062	3.447078	5.002743
g21656	-	1	+	1721906	1725879	179.669586	131.968216	191.525421
g21657	-	1	-	1726722	1735015	99.113152	72.799110	105.653320
g21658	-	1	+	1737732	1742672	184.271973	135.348709	196.431503
g21659	-	1	-	1749946	1765665	10.786967	7.923082	11.498765
g21660	-	1	+	1765998	1773941	3.838910	2.819699	4.092228
g21661	-	1	-	1775583	1779292	255.033600	187.323471	271.862488
g21662	-	1	+	1779355	1781634	1232.754517	905.464478	1314.100220
g21663	-	1	+	1788594	1809349	1.810048	1.329489	1.929487
g21664	-	1	+	1817015	1818862	3.654109	2.683962	3.895232
g21665	-	1	+	1821776	1822537	55.152229	40.509594	58.791553
g21666	-	1	-	1823732	1824430	40.938484	30.069523	43.639889
g21667	-	1	+	1824608	1835679	38.809933	28.506092	41.370880
adi2mcaRNA15974_R0	-	1	-	1838697	1847254	30.927025	22.716057	32.967800
g21669	-	1	+	1847388	1850319	0.402887	0.295923	0.429472
g21670	-	1	-	1851564	1852055	1.825203	1.340621	1.945642
g21671	-	1	+	1856734	1862442	3.586265	2.634130	3.822912
g21672	-	1	+	1869053	1873028	1.653439	1.214459	1.762544
g21673	-	1	-	1874738	1876989	150.315384	110.407410	160.234222
g21674	-	1	+	1877095	1882171	0.657407	0.482869	0.700787
g21675	-	1	-	1883336	1889435	11.851132	8.704717	12.633151
adi2mcaRNA15965_R0	-	1	+	1892664	1901226	3.914103	2.874928	4.172382
g21677	-	1	-	1902335	1909826	16.471285	12.098242	17.558174
adi2mcaRNA15962_R0	-	1	+	1932948	1937713	3.639863	2.673498	3.880046
g21681	-	1	-	1938653	1940964	519.199158	381.354401	553.459534
g21682	-	1	-	1944937	1947079	0.000000	0.000000	0.000000
g21683	-	1	+	1953301	1968254	25.677460	18.860224	27.371836
g21684	-	1	+	1970772	1974318	0.000000	0.000000	0.000000
g21685	-	1	+	1984567	2003518	14.321585	10.519277	15.266622
g21686	-	1	+	2007243	2036975	50.781815	37.299500	54.132751
g21687	-	1	+	2041709	2042566	0.515152	0.378382	0.549145
g21690	-	1	+	2064873	2065865	10.027479	7.365234	10.689161
g21691	-	1	-	2071531	2083593	19.549818	14.359441	20.839849
g21692	-	1	+	2084265	2098448	6.607485	4.853231	7.043492
g21693	-	1	+	2103413	2104172	12.025862	8.833056	12.819411
adi2mcaRNA15941_R0	-	1	+	2136468	2169370	2.474843	1.817785	2.638150
g21696	-	1	-	2175815	2178349	757.416199	556.326050	807.395752
g21697	-	1	-	2183490	2184443	0.698113	0.512768	0.744179
g21698	-	1	-	2192681	2201442	26.805798	19.688993	28.574629
g21699	-	1	-	2206921	2207271	13.267806	9.745271	14.143307
g21700	-	1	-	2209757	2223543	92.220413	67.736366	98.305756
g21701	-	1	-	2230513	2232206	74.881226	55.000641	79.822403
g21702	-	1	+	2232380	2254937	34.325806	25.212477	36.590858
g21703	-	1	-	2256857	2267938	1.646591	1.209429	1.755244
g21704	-	1	+	2277230	2304315	2.696378	1.980503	2.874304
g21705	-	1	-	2311594	2345468	74.853897	54.980568	79.793274
g21706	-	1	+	2370843	2371787	18.286772	13.431726	19.493460
g21708	-	1	-	2398989	2401514	37.710785	27.698763	40.199200
g21709	-	1	+	2402222	2416695	3.250312	2.387371	3.464790
g21710	-	1	-	2423039	2426056	39.412094	28.948381	42.012779
g21713	-	1	-	2457801	2480051	31.072767	22.823105	33.123161
g21714	-	1	+	2483360	2488971	42.480774	31.202345	45.283947
g21715	-	1	-	2492735	2501708	0.000000	0.000000	0.000000
g21716	-	1	-	2506259	2521776	38.005150	27.914974	40.512989
g21717	-	1	-	2531062	2533957	1.626929	1.194988	1.734285
g21721	-	1	+	2548946	2617412	0.572507	0.420509	0.610285
g21723	-	1	+	2619255	2625409	2.133987	1.567424	2.274802
adi2mcaRNA38266_R0	-	1	+	2645879	2655436	5.694567	4.182689	6.070334
g21726	-	1	-	2671627	2675807	0.000000	0.000000	0.000000
g21727	-	1	+	2680167	2723369	12.531442	9.204408	13.358353
g21729	-	1	+	2741282	2742325	0.096743	0.071058	0.103127
g21730	-	1	-	2748256	2760020	12.995770	9.545459	13.853320
g21731	-	1	+	2762550	2764304	0.286839	0.210685	0.305767
g21732	-	1	-	2779907	2789826	65.319221	47.977299	69.629433
g21733	-	1	+	2802080	2810921	69.683037	51.182545	74.281204
g21734	-	1	-	2817403	2818158	0.874339	0.642206	0.932034
g21737	-	1	-	2820556	2823439	0.187693	0.137861	0.200078
g21738	-	1	+	2842437	2846764	0.000000	0.000000	0.000000
g21739	-	1	+	2861041	2874369	0.340960	0.250437	0.363459
g21740	-	1	-	2881617	2888372	25.686970	18.867210	27.381973
adi2mcaRNA32123_R6	-	1	+	2896312	2897842	2.692887	1.977939	2.870582
g21742	-	1	-	2898393	2899355	6.436162	4.727394	6.860864
g21743	-	1	+	2902908	2918764	49.887596	36.642693	53.179523
g21744	-	1	-	2920847	2924472	2.005900	1.473344	2.138263
g21745	-	1	-	2937235	2955005	19.867399	14.592706	21.178389
g21746	-	1	+	2960805	2961755	1.621399	1.190926	1.728390
g21747	-	1	+	2961767	2979106	2.490036	1.828944	2.654346
adi2mcaRNA331_R0	-	1	-	2991798	3049901	13.535851	9.942151	14.429040
g21750	-	1	-	3062915	3067597	37.603176	27.619724	40.084492
g21751	-	1	+	3068049	3089658	8.931957	6.560567	9.521349
g21752	-	1	-	3091241	3097303	28.001768	20.567440	29.849518
g21753	-	1	+	3098199	3120601	17.414324	12.790910	18.563440
g21754	-	1	+	3125992	3152597	37.037777	27.204435	39.481785
g21755	-	1	+	3165614	3172746	7.485674	5.498265	7.979630
g21756	-	1	+	3176728	3177291	0.000000	0.000000	0.000000
g21761	-	1	+	3194175	3199090	15.467299	11.360810	16.487938
g21763	-	1	-	3217532	3220768	3.446457	2.531440	3.673878
g21767	-	2	-	6488	6931	0.402027	0.295291	0.428556
g21777	-	2	+	69651	77802	0.055301	0.040619	0.058950
g21799	-	2	-	208892	211608	0.878571	0.645315	0.936545
g21814	-	2	-	296608	297435	0.028019	0.020580	0.029868
adi2mcaRNA3946_R2	-	2	+	313884	315077	0.083752	0.061516	0.089279
adi2mcaRNA5182_R2	-	2	-	316126	317115	0.214646	0.157659	0.228810
g21826	-	2	+	332212	334114	0.000000	0.000000	0.000000
adi2mcaRNA32128_R8	-	2	+	381490	384988	0.044509	0.032692	0.047446
g21856	-	2	-	443526	445142	0.000000	0.000000	0.000000
adi2mcaRNA19209_R9	-	2	+	453748	456189	0.000000	0.000000	0.000000
g21864	-	2	-	472376	478155	0.333333	0.244835	0.355329
g21867	-	2	+	485734	488498	0.000000	0.000000	0.000000
g21868	-	2	+	488675	489445	0.038911	0.028580	0.041479
g21878	-	2	+	553648	598651	11.641056	8.550415	12.409213
g21879	-	2	-	607474	624823	17.169031	12.610741	18.301964
g21880	-	2	+	625616	647606	8.709832	6.397416	9.284567
g21881	-	2	+	685854	686894	1.354467	0.994863	1.443844
g21883	-	2	+	707569	709703	20.792793	15.272412	22.164846
g21884	-	2	+	710149	722230	29.170382	21.425793	31.095245
g21885	-	2	+	728410	732054	272.306946	200.010834	290.275635
g21886	-	2	-	736763	739427	4.842079	3.556532	5.161592
g21887	-	2	-	744846	745238	0.000000	0.000000	0.000000
g21888	-	2	-	748514	750619	0.000000	0.000000	0.000000
g21889	-	2	+	752337	753564	0.000000	0.000000	0.000000
adi2mcaRNA37122_R4	-	2	+	764157	765308	0.123690	0.090851	0.131852
g21892	-	2	-	765502	766458	0.486661	0.357455	0.518774
g21893	-	2	+	769271	777949	5.917708	4.346586	6.308199
g21894	-	2	+	781138	820334	45.434635	33.371967	48.432728
g21898	-	2	+	884061	886955	0.155556	0.114257	0.165821
g21900	-	2	-	953681	957634	2.710642	1.990980	2.889509
g21901	-	2	-	961956	987338	16.148335	11.861033	17.213913
g21902	-	2	-	990398	1006841	0.000000	0.000000	0.000000
g21903	-	2	+	1009003	1029567	132.655716	97.436295	141.409256
g21904	-	2	-	1041522	1062656	28.106382	20.644281	29.961035
g21906	-	2	-	1071974	1129475	27.058468	19.874582	28.843971
g21907	-	2	-	1145506	1156476	31.005421	22.773640	33.051373
g21908	-	2	+	1156860	1160519	1.555556	1.142564	1.658202
g21909	-	2	+	1177892	1219935	2.724262	2.000984	2.904027
g21910	-	2	-	1234675	1235748	35.643391	26.180252	37.995388
g21911	-	2	-	1246929	1247648	0.083333	0.061209	0.088832
g21914	-	2	-	1297861	1299294	0.262761	0.192999	0.280100
g21915	-	2	+	1299552	1300028	0.413426	0.303663	0.440707
g21916	-	2	-	1304194	1322331	0.000000	0.000000	0.000000
adi2mcaRNA30308_R0	-	2	-	1365735	1370798	0.000000	0.000000	0.000000
g21921	-	2	-	1420387	1425461	0.000000	0.000000	0.000000
g21922	-	2	-	1438738	1439664	0.215102	0.157994	0.229296
adi2mcaRNA31266_R0	-	2	+	1456498	1458105	1.622126	1.191460	1.729165
g21926	-	2	+	1479550	1483095	0.000000	0.000000	0.000000
g21927	-	2	+	1483176	1483742	2.011170	1.477214	2.143881
g21930	-	2	-	1511630	1512193	0.265957	0.195347	0.283507
g21940	-	2	+	1540851	1545611	0.122057	0.089651	0.130111
g21945	-	2	-	1644426	1645157	1.045538	0.767953	1.114530
g21946	-	2	-	1648954	1649340	0.294574	0.216366	0.314012
g21947	-	2	+	1677919	1693133	0.000000	0.000000	0.000000
adi2mcaRNA13897_R4	-	2	-	1861863	1866688	0.000000	0.000000	0.000000
g21955	-	2	+	1866798	1867169	0.007392	0.005429	0.007880
g21973	-	2	-	1980495	1982276	0.292143	0.214580	0.311421
g21996	-	2	+	2075956	2080437	0.066711	0.049000	0.071113
g21998	-	2	-	2086836	2087288	0.220750	0.162142	0.235317
g21999	-	2	-	2087875	2096656	0.690821	0.507412	0.736406
g22000	-	2	-	2096911	2098266	0.033923	0.024917	0.036161
g22005	-	2	+	2125100	2125735	0.037736	0.027717	0.040226
g22014	-	2	-	2187825	2196695	0.079557	0.058435	0.084807
g22016	-	2	-	2197983	2209106	0.000000	0.000000	0.000000
g22017	-	2	+	2209786	2210778	2.080617	1.528224	2.217911
adi2mcaRNA39219_R2	-	2	+	2319828	2323168	0.800261	0.587796	0.853068
g22043	-	2	+	2381002	2387851	4.892174	3.593327	5.214993
g22044	-	2	-	2388599	2389980	1.142653	0.839284	1.218053
g22046	-	2	+	2401839	2402645	0.030483	0.022390	0.032494
g22049	-	2	+	2404423	2406566	0.062097	0.045611	0.066195
g22053	-	2	+	2431277	2431945	0.089686	0.065875	0.095604
g22055	-	2	-	2433275	2433961	0.298884	0.219532	0.318606
g22056	-	2	-	2434014	2439746	0.199257	0.146355	0.212405
g22057	-	2	+	2439781	2442704	0.269867	0.198219	0.287675
g22082	-	2	-	2541862	2545966	0.000000	0.000000	0.000000
adi2mcaRNA9235_R5	-	2	-	2550355	2552309	0.000000	0.000000	0.000000
adi2mcaRNA3707_R9	-	2	-	2568200	2571475	0.059000	0.043336	0.062893
g22095	-	2	-	2607821	2611811	0.315381	0.231649	0.336192
g22105	-	2	+	2690640	2691542	0.047841	0.035139	0.050998
g22106	-	2	-	2693981	2696189	0.000000	0.000000	0.000000
g22109	-	2	-	2711063	2711428	0.786885	0.577971	0.838809
g22111	-	2	+	2714169	2721821	0.000000	0.000000	0.000000
adi2mcaRNA24860_R7	-	2	-	2722926	2724510	0.366313	0.269059	0.390485
adi2mcaRNA13580_R0	-	2	-	2784406	2799781	12.631606	9.277979	13.465126
g22122	-	2	-	2834451	2834975	0.000000	0.000000	0.000000
g22123	-	2	+	2843719	2845957	1.554688	1.141926	1.657277
g22129	-	2	+	2867677	2878251	0.203307	0.149330	0.216723
adi2mcaRNA22525_R6	-	2	-	2885301	2890858	0.000000	0.000000	0.000000
g22134	-	2	-	2893780	2896901	0.023148	0.017002	0.024675
adi2mcaRNA10172_R9	-	2	-	2903073	2906465	0.000000	0.000000	0.000000
adi2mcaRNA13572_R6	-	2	+	2907627	2909363	0.613464	0.450592	0.653945
g22138	-	2	-	2911012	2920426	0.000000	0.000000	0.000000
g22140	-	2	+	2928969	2931902	0.238540	0.175209	0.254281
adi2mcaRNA586_R6	-	2	+	2943880	2954054	0.000000	0.000000	0.000000
g22145	-	2	+	2957956	2958492	0.093110	0.068390	0.099254
g22165	-	2	+	3022347	3031695	0.251678	0.184859	0.268285
g22166	-	2	-	3034455	3035221	15.695857	11.528687	16.731577
g22167	-	2	+	3035603	3035923	0.196262	0.144155	0.209213
g22168	-	2	+	3036135	3036719	2.264957	1.663622	2.414414
g22175	-	2	+	3054938	3056937	2.742643	2.014485	2.923621
g22186	-	2	+	3089325	3091650	0.000000	0.000000	0.000000
g22190	-	2	-	3105095	3107212	0.373183	0.274105	0.397808
g22193	-	2	-	3113352	3114538	0.000000	0.000000	0.000000
g22197	-	2	+	3122679	3123422	1.429435	1.049927	1.523759
g22203	-	2	+	3192695	3195187	1.895137	1.391988	2.020191
g22205	-	2	+	3212722	3215133	0.000000	0.000000	0.000000
g22212	-	2	+	3271305	3275602	0.268430	0.197163	0.286143
g22214	-	2	+	3294635	3298608	0.000000	0.000000	0.000000
g22223	-	2	+	3340291	3343569	0.000000	0.000000	0.000000
g22244	-	3	-	21794	22282	0.325153	0.238827	0.346609
g22248	-	3	-	39993	42230	0.093591	0.068743	0.099767
g22249	-	3	+	46351	55333	10.904310	8.009271	11.623852
g22250	-	3	+	55562	57264	15.622818	11.475039	16.653719
g22252	-	3	+	72739	103818	28.777670	21.137344	30.676619
g22253	-	3	-	105498	107241	1501.834351	1103.104980	1600.935791
g22254	-	3	+	108354	114468	99.711067	73.238281	106.290688
g22255	-	3	+	123378	124586	2.887510	2.120891	3.078048
g22257	-	3	+	140676	153160	1.003771	0.737275	1.070007
g22258	-	3	+	153185	202767	83.803978	61.554447	89.333939
g22259	-	3	-	215485	221741	6.468710	4.751300	6.895560
g22260	-	3	+	222203	225087	1309.867065	962.104004	1396.301025
adi2mcaRNA4380_R0	-	3	-	230132	254017	29.223396	21.464731	31.151756
g22264	-	3	+	273299	288416	15.853624	11.644567	16.899755
g22265	-	3	+	288805	292767	0.561833	0.412669	0.598907
g22266	-	3	-	293033	360001	17.468571	12.830754	18.621267
g22267	-	3	-	363434	374928	79.222099	58.189030	84.449715
g22268	-	3	-	390508	402136	1.148661	0.843697	1.224458
g22269	-	3	+	402702	405516	29.529594	21.689636	31.478161
g22270	-	3	-	407601	408480	78.650581	57.769249	83.840492
g22271	-	3	+	409065	421159	2.010366	1.476624	2.143024
g22272	-	3	-	423585	431119	2.702548	1.985035	2.880881
g22273	-	3	+	433538	451455	28.083126	20.627199	29.936245
g22275	-	3	+	463107	464282	52.949833	38.891918	56.443825
g22276	-	3	+	466494	485984	66.662720	48.964104	71.061584
g22277	-	3	+	488690	499775	71.513809	52.527256	76.232780
g22278	-	3	+	502726	527931	17.056377	12.527996	18.181875
g22279	-	3	-	529848	530441	0.434156	0.318890	0.462805
g22281	-	3	-	537718	538995	1351.257202	992.505249	1440.422485
g22282	-	3	-	541328	541849	0.000000	0.000000	0.000000
g22283	-	3	-	546510	547058	0.000000	0.000000	0.000000
g22285	-	3	-	560929	561477	3.455373	2.537989	3.683382
g22287	-	3	-	623021	623569	0.932605	0.685003	0.994145
g22288	-	3	-	640493	657587	19.121387	14.044756	20.383148
g22289	-	3	-	659016	662048	72.792046	53.466129	77.595367
adi2mcaRNA4360_R0	-	3	+	662247	692572	9.275258	6.812724	9.887303
adi2mcaRNA4352_R9	-	3	-	694822	699876	5.386431	3.956361	5.741865
g22292	-	4	+	150	1549	315.869293	232.007599	336.712524
g22293	-	4	+	3966	5045	0.287449	0.211133	0.306417
g22294	-	4	-	5852	6586	0.030357	0.022297	0.032360
g22295	-	4	+	9618	19952	213.125015	156.541412	227.188461
g22296	-	4	-	24805	79004	0.846119	0.621479	0.901952
g22297	-	4	+	81907	151576	55.584061	40.826775	59.251881
g22298	-	4	-	194155	195289	8.380953	6.155852	8.933986
g22299	-	4	+	201376	202642	0.000000	0.000000	0.000000
g22300	-	4	-	202879	206375	10.586805	7.776062	11.285396
g22301	-	4	-	223874	307635	32.465481	23.846062	34.607777
g22302	-	4	+	317701	329284	0.000000	0.000000	0.000000
adi2mcaRNA33759_R0	-	4	+	337718	341309	5.345566	3.926345	5.698303
adi2mcaRNA23975_R0	-	4	-	355546	394427	54.789375	40.243073	58.404755
g22307	-	4	+	402886	416463	0.102881	0.075567	0.109670
g22311	-	4	+	439860	443024	0.130174	0.095613	0.138764
g22315	-	4	+	471405	519898	76.190590	55.962372	81.218170
g22316	-	4	+	526459	529793	5.328358	3.913706	5.679960
g22317	-	4	-	553046	574067	11.114704	8.163806	11.848128
g22318	-	4	+	581748	614954	13.013552	9.558520	13.872275
g22319	-	4	+	621279	625110	24.857779	18.258163	26.498066
g22320	-	4	-	626703	634084	0.685358	0.503399	0.730583
adi2mcaRNA11876_R3	-	4	+	648588	657161	0.542517	0.398481	0.578316
g22323	-	4	-	667293	669192	0.000000	0.000000	0.000000
g22324	-	4	+	681723	687038	13.420455	9.857392	14.306029
g22325	-	4	-	732096	736329	8.606061	6.321195	9.173948
g22326	-	4	+	736760	741666	5.990719	4.400213	6.386028
g22327	-	4	-	743618	759498	23.738192	17.435822	25.304602
g22329	-	4	-	778251	779183	12.357985	9.077002	13.173450
g22330	-	4	-	784630	817728	39.556271	29.054283	42.166466
g22331	-	4	+	818147	834774	1.586207	1.165077	1.690876
g22332	-	4	-	838538	841981	30.371450	22.307985	32.375568
g22333	-	4	-	853818	865690	14.159544	10.400257	15.093888
g22334	-	4	+	865818	866129	811.089722	595.749512	864.611023
g22335	-	4	-	867417	871776	56.878262	41.777370	60.631481
g22336	-	4	+	872020	886138	66.484459	48.833172	70.871559
g22338	-	4	+	910626	923996	0.000000	0.000000	0.000000
g22339	-	4	+	929995	943240	0.364232	0.267530	0.388267
g22340	-	4	-	947896	948732	1.056153	0.775750	1.125845
g22343	-	4	+	973589	984814	3554.454590	2610.764893	3789.001953
g22344	-	4	+	999156	1010127	0.000000	0.000000	0.000000
g22345	-	4	-	1012942	1024450	0.213386	0.156733	0.227467
g22346	-	4	+	1026576	1040653	1.559871	1.145733	1.662802
g22347	-	4	-	1047763	1054019	0.764481	0.561515	0.814927
g22348	-	4	-	1058877	1062379	176.682220	129.773987	188.340927
g22349	-	4	+	1065976	1067247	0.000000	0.000000	0.000000
g22350	-	4	-	1075926	1095229	44.849998	32.942551	47.809513
g22351	-	4	+	1095595	1146880	20.709785	15.211442	22.076361
g22353	-	4	+	1187854	1193900	12.953900	9.514706	13.808687
g22354	-	4	-	1194025	1197569	0.000000	0.000000	0.000000
adi2mcaRNA18605_R0	-	4	-	1219973	1231319	0.366174	0.268957	0.390337
g22364	-	4	-	1310495	1311508	0.974359	0.715672	1.038654
g22365	-	4	-	1332155	1334302	0.000000	0.000000	0.000000
g22366	-	4	+	1364911	1389158	213.721359	156.979431	227.824173
adi2mcaRNA24765_R5	-	4	+	1402630	1410166	68.709183	50.467243	73.243088
adi2mcaRNA18601_R0	-	4	+	1419415	1424473	0.000000	0.000000	0.000000
adi2mcaRNA40047_R0	-	4	-	1447681	1460218	11.904155	8.743662	12.689673
adi2mcaRNA29437_R0	-	4	+	1466800	1496430	20.171804	14.816293	21.502878
g22377	-	4	+	1513561	1520610	4.265739	3.133207	4.547222
g22379	-	4	-	1537234	1546413	0.845908	0.621324	0.901727
g22380	-	4	+	1548875	1552126	29.168068	21.424093	31.092777
g22381	-	4	+	1554108	1564633	7.145833	5.248651	7.617364
g22382	-	4	-	1571070	1574805	0.140560	0.103242	0.149835
g22384	-	4	-	1598488	1616067	6.536975	4.801441	6.968329
g22385	-	4	+	1626169	1631441	0.000000	0.000000	0.000000
g22386	-	4	+	1631778	1632158	0.000000	0.000000	0.000000
g22387	-	4	-	1638231	1655672	0.000000	0.000000	0.000000
g22388	-	4	+	1655986	1669430	0.000000	0.000000	0.000000
g22389	-	4	-	1671826	1678256	14.970542	10.995939	15.958402
g22390	-	4	+	1682428	1684203	0.000000	0.000000	0.000000
g22391	-	4	-	1688435	1696501	1231.539795	904.572205	1312.805298
adi2mcaRNA29427_R0	-	4	-	1704859	1707158	124.067238	91.128014	132.254044
g22393	-	4	+	1708722	1725473	5.426724	3.985956	5.784817
g22394	-	4	+	1730790	1735611	12.719807	9.342762	13.559148
g22395	-	4	-	1736123	1742020	2.817590	2.069534	3.003514
g22396	-	4	-	1744830	1751346	24.329168	17.869898	25.934574
g22397	-	4	-	1780976	1787081	29.690704	21.807972	31.649900
g22398	-	4	+	1787294	1797526	17.899740	13.147450	19.080889
g22399	-	4	+	1802135	1821403	14.545300	10.683596	15.505099
g22400	-	4	+	1825396	1831729	24.653692	18.108263	26.280512
g22401	-	4	-	1846639	1852836	21.747555	15.973689	23.182608
g22402	-	4	+	1854404	1890013	19.806273	14.547807	21.113226
g22404	-	4	+	1895777	1907582	11.672728	8.573677	12.442975
adi2mcaRNA29409_R0	-	4	-	1910075	1919638	3.433017	2.521569	3.659551
adi2mcaRNA18102_R0	-	4	-	1932021	1933270	2.816268	2.068563	3.002105
g22408	-	4	+	1972448	1973071	0.095086	0.069841	0.101360
adi2mcaRNA29406_R0	-	4	+	1977771	2026497	21.713697	15.948820	23.146517
g22412	-	4	-	2035148	2036497	0.149630	0.109904	0.159504
adi2mcaRNA34697_R2	-	4	-	2060396	2061081	1.429340	1.049857	1.523658
g22416	-	4	+	2069113	2098687	3.345862	2.457552	3.566645
g22417	-	4	+	2106181	2134255	34.804977	25.564432	37.101646
g22418	-	4	+	2139155	2148395	3.311828	2.432554	3.530365
g22421	-	4	-	2190065	2196919	3.468541	2.547661	3.697419
g22422	-	4	-	2199537	2208160	26.699699	19.611065	28.461531
g22423	-	4	-	2210453	2220683	11.929468	8.762255	12.716657
g22424	-	4	-	2222636	2232384	257.615173	189.219650	274.614380
g22425	-	4	-	2239498	2249778	10.182465	7.479072	10.854374
g22426	-	4	+	2253083	2254687	0.000000	0.000000	0.000000
g22427	-	4	-	2260673	2270395	3.356589	2.465432	3.578080
g22428	-	4	+	2270971	2275675	206.080429	151.367111	219.679031
adi2mcaRNA14647_R7	-	4	+	2285601	2286829	0.000000	0.000000	0.000000
g22430	-	4	+	2287083	2295982	0.000000	0.000000	0.000000
g22431	-	4	-	2296044	2297716	0.000000	0.000000	0.000000
g22432	-	4	-	2309128	2312772	0.444904	0.326784	0.474262
g22433	-	4	-	2322988	2334653	2.853119	2.095630	3.041388
g22434	-	4	-	2334733	2338427	0.531987	0.390747	0.567091
g22435	-	4	+	2343570	2346203	0.000000	0.000000	0.000000
g22436	-	4	+	2366472	2383752	0.758509	0.557129	0.808561
g22437	-	4	+	2389968	2395225	1.904199	1.398644	2.029851
g22438	-	4	+	2405844	2433779	0.000000	0.000000	0.000000
g22439	-	4	+	2436500	2464297	0.000000	0.000000	0.000000
