"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0042779",0.0227657923521853,0.999275166595213,2,3,"tRNA 3'-trailer cleavage","BP"
"GO:0043486",0.0235872282072885,0.999234231752938,2,3,"histone exchange","BP"
"GO:0006913",0.0267339936881386,0.99870030345759,2,4,"nucleocytoplasmic transport","BP"
"GO:0006614",0.0275081608239965,0.996678215419498,3,9,"SRP-dependent cotranslational protein targeting to membrane","BP"
"GO:0006189",0.0282825262836845,0.998581901400276,2,4,"'de novo' IMP biosynthetic process","BP"
"GO:0051225",0.0283132486299627,0.996343291591979,3,11,"spindle assembly","BP"
"GO:0006099",0.0303932614085121,0.994150056975322,4,17,"tricarboxylic acid cycle","BP"
"GO:0009113",0.0308609805456883,0.998376494163018,2,4,"purine nucleobase biosynthetic process","BP"
"GO:0032981",0.0310158436538291,0.998363834621308,2,4,"mitochondrial respiratory chain complex I assembly","BP"
"GO:0015671",0.0334285837429153,0.99816197083099,2,4,"oxygen transport","BP"
"GO:0000244",0.037820819072056,1,1,1,"spliceosomal tri-snRNP complex assembly","BP"
"GO:0006403",0.037820819072056,1,1,1,"RNA localization","BP"
"GO:0006122",0.0407852917431756,0.997494523207993,2,4,"mitochondrial electron transport, ubiquinol to cytochrome c","BP"
"GO:0006357",0.0418110407387122,0.986992824297819,6,35,"regulation of transcription by RNA polymerase II","BP"
"GO:0017121",0.0463631531244889,0.996473656106582,2,5,"plasma membrane phospholipid scrambling","BP"
"GO:0044782",0.0480984602142621,1,1,1,"cilium organization","BP"
"GO:0000786",4.59024873649901e-22,1,32,46,"nucleosome","CC"
"GO:0005634",3.78644792406093e-15,1,76,379,"nucleus","CC"
"GO:0071011",0.000536168622665132,1,3,3,"precatalytic spliceosome","CC"
"GO:1990904",0.00231683897006637,0.999751095907573,5,12,"ribonucleoprotein complex","CC"
"GO:0005667",0.00608025156387235,0.999077882212185,5,17,"transcription regulator complex","CC"
"GO:0070176",0.00614451886656316,1,2,2,"DRM complex","CC"
"GO:0005665",0.00853904705092735,1,2,2,"RNA polymerase II, core complex","CC"
"GO:0005694",0.00896583873562695,0.998876709338973,4,13,"chromosome","CC"
"GO:0070652",0.0103783844264255,0.999223048411147,3,7,"HAUS complex","CC"
"GO:0030127",0.0127954303667451,0.999701917555463,2,3,"COPII vesicle coat","CC"
"GO:0005765",0.0150432460410665,0.998703597373443,3,7,"lysosomal membrane","CC"
"GO:0016593",0.0156705473943632,0.999592885974904,2,3,"Cdc73/Paf1 complex","CC"
"GO:0048500",0.0174908080793286,0.999517745996434,2,3,"signal recognition particle","CC"
"GO:0005750",0.0233350356645655,0.999246886955395,2,3,"mitochondrial respiratory chain complex III","CC"
"GO:0030117",0.0349037653154598,0.995105229714887,3,11,"membrane coat","CC"
"GO:0005643",0.0372703405005002,0.994635362758283,3,11,"nuclear pore","CC"
"GO:0005682",0.037820819072056,1,1,1,"U5 snRNP","CC"
"GO:0071005",0.037820819072056,1,1,1,"U2-type precatalytic spliceosome","CC"
"GO:0005663",0.0475301386978508,1,1,1,"DNA replication factor C complex","CC"
"GO:0003677",3.31706288070454e-27,1,149,690,"DNA binding","MF"
"GO:0003676",1.17891366478457e-08,1,157,1224,"nucleic acid binding","MF"
"GO:0003723",6.71350583296873e-07,0.999999757553557,40,239,"RNA binding","MF"
"GO:0003700",3.79507070966447e-06,0.999998557502565,37,201,"DNA-binding transcription factor activity","MF"
"GO:0000981",1.49072465525936e-05,0.99999461986011,30,149,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"GO:0003918",0.000221995972352106,1,3,3,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","MF"
"GO:0003755",0.000329404130152541,0.999928312159178,11,44,"peptidyl-prolyl cis-trans isomerase activity","MF"
"GO:0046982",0.000358901680919959,0.999921356427383,11,43,"protein heterodimerization activity","MF"
"GO:0017150",0.000425888577293318,0.999970344823942,5,11,"tRNA dihydrouridine synthase activity","MF"
"GO:0003956",0.000809599476188195,1,3,3,"NAD(P)+-protein-arginine ADP-ribosyltransferase activity","MF"
"GO:0008094",0.000928661503546803,0.999955725012824,4,7,"DNA-dependent ATPase activity","MF"
"GO:0003917",0.00161782906820066,0.999967699189243,3,4,"DNA topoisomerase type I (single strand cut, ATP-independent) activity","MF"
"GO:0051537",0.00295514827906591,0.999643270749594,5,14,"2 iron, 2 sulfur cluster binding","MF"
"GO:0008312",0.00411445367697716,0.999831829660843,3,5,"7S RNA binding","MF"
"GO:0003938",0.00480069664218376,1,2,2,"IMP dehydrogenase activity","MF"
"GO:0004642",0.00487210951236235,1,2,2,"phosphoribosylformylglycinamidine synthase activity","MF"
"GO:0004018",0.00529644242933349,1,2,2,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity","MF"
"GO:0004748",0.00530972730877621,1,2,2,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","MF"
"GO:0003868",0.00533361258781791,1,2,2,"4-hydroxyphenylpyruvate dioxygenase activity","MF"
"GO:0030337",0.00618459390678363,1,2,2,"DNA polymerase processivity factor activity","MF"
"GO:0008093",0.00683253731149289,1,2,2,"cytoskeletal anchor activity","MF"
"GO:0070840",0.00683253731149289,1,2,2,"dynein complex binding","MF"
"GO:0004449",0.00738742566853295,0.999557180846937,3,6,"isocitrate dehydrogenase (NAD+) activity","MF"
"GO:0016891",0.00843585781315278,1,2,2,"endoribonuclease activity, producing 5'-phosphomonoesters","MF"
"GO:0031072",0.014863179516236,0.998644410209497,3,8,"heat shock protein binding","MF"
"GO:0004683",0.0151906696277659,0.999611922204987,2,3,"calmodulin-dependent protein kinase activity","MF"
"GO:0016616",0.0162771362835384,0.998554197950547,3,7,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF"
"GO:0009055",0.017590164944489,0.995032900810885,7,34,"electron transfer activity","MF"
"GO:0005525",0.0218699303149441,0.985774995893757,41,373,"GTP binding","MF"
"GO:0005471",0.0222529951538486,0.99930030097968,2,3,"ATP:ADP antiporter activity","MF"
"GO:0005488",0.0222829185803396,0.997625057122016,3,8,"binding","MF"
"GO:0070122",0.0224451344120619,0.996112545907999,4,16,"isopeptidase activity","MF"
"GO:0003824",0.0243262255704614,0.98660734936635,22,176,"catalytic activity","MF"
"GO:0003690",0.0245326987193682,0.99728521488584,3,8,"double-stranded DNA binding","MF"
"GO:0003924",0.0246120232942222,0.984943046349355,31,270,"GTPase activity","MF"
"GO:0000213",0.0250413026365872,0.999159768314193,2,3,"tRNA-intron endonuclease activity","MF"
"GO:0003899",0.0271577049677771,0.994906650023802,4,18,"DNA-directed 5'-3' RNA polymerase activity","MF"
"GO:0043565",0.0274803344301561,0.985777824262906,18,127,"sequence-specific DNA binding","MF"
"GO:0004146",0.0316959691246249,0.998307809443264,2,4,"dihydrofolate reductase activity","MF"
"GO:0001671",0.031810064204836,0.998298342965349,2,4,"ATPase activator activity","MF"
"GO:0042803",0.0369703880720431,0.997850214492275,2,4,"protein homodimerization activity","MF"
"GO:0050681",0.037820819072056,1,1,1,"androgen receptor binding","MF"
"GO:0019825",0.0461905739913702,0.99275336480307,3,11,"oxygen binding","MF"
"GO:0017128",0.0463631531244889,0.996473656106582,2,5,"phospholipid scramblase activity","MF"
"GO:0003689",0.0475301386978508,1,1,1,"DNA clamp loader activity","MF"
"GO:0004534",0.0486731475993412,1,1,1,"5'-3' exoribonuclease activity","MF"
